horizon_days,target,cell,selected_algorithm,n_train,n_test,RMSE,MAE,R2,NSE,KGE,R2_reference_learner
1,smlt_mm,68,Extra Trees,19350,4018,0.9245802533147767,0.348683019884469,0.9399614577772026,0.9399614606119808,0.9349218827356841,0.9372078776359558
1,smlt_mm,69,Extra Trees,19350,4018,0.9103639184266172,0.346856609656347,0.9327958297172462,0.9327958318833774,0.9341072947157901,0.9293925762176514
1,smlt_mm,70,Extra Trees,19350,4018,0.8891001865692103,0.33893465804202166,0.9300541857596808,0.930054184406536,0.9305174915660859,0.9270761013031006
1,smlt_mm,71,Extra Trees,19350,4018,0.8511524489260178,0.32307816441800186,0.9326108358132852,0.9326108372866075,0.9220547832175284,0.929887056350708
1,smlt_mm,72,Extra Trees,19350,4018,0.8323424712991636,0.2867015042457347,0.9352936079645617,0.9352936076646639,0.9230014414200861,0.933107852935791
1,smlt_mm,73,Extra Trees,19350,4018,0.7399982417912506,0.26217190688257647,0.9312785896781111,0.9312785918700703,0.9327345408949178,0.9283247590065002
1,smlt_mm,74,Extra Trees,19350,4018,0.6920240813870061,0.25780709530436524,0.9105557157770466,0.9105557077547374,0.9252552995959974,0.9073998332023621
1,smlt_mm,75,Extra Trees,19350,4018,0.8078700591123059,0.31012220208865016,0.9234575523663222,0.923457554914631,0.9297853032213728,0.9184591174125671
1,smlt_mm,76,Extra Trees,19350,4018,0.8398066951767359,0.3169118682061166,0.9161039484654238,0.9161039435819655,0.9093980250255903,0.9149742126464844
1,smlt_mm,77,Extra Trees,19350,4018,0.820133449592864,0.2777214542254703,0.9231648063458628,0.9231648021595105,0.9239994769307756,0.9188371300697327
1,smlt_mm,78,Extra Trees,19350,4018,0.7599078763698202,0.24939285700948158,0.9205492528402889,0.9205492564827434,0.9350726605885982,0.9208128452301025
1,smlt_mm,79,Extra Trees,19350,4018,0.6988342767994408,0.23975388037091158,0.8998739946616822,0.8998740071789773,0.9098942099736208,0.8995101451873779
1,smlt_mm,80,Extra Trees,19350,4018,0.7943364989238927,0.269254747753913,0.9164735439159147,0.9164735441096341,0.9193454843239185,0.9133033752441406
1,smlt_mm,81,Extra Trees,19350,4018,0.7940946569708047,0.2667111146779057,0.899451894908988,0.8994519004168812,0.9134807498121817,0.9008210897445679
7,snowc,0,Extra Trees,19344,4018,16.057886339277708,7.512253851049191,0.6517408389881378,0.6517408239862482,0.6960393400196554,0.6501147747039795
7,snowc,1,Extra Trees,19344,4018,16.970537820147353,7.646614746350094,0.804370510004677,0.8043704958323222,0.8484555488150418,0.8116161823272705
7,snowc,2,Extra Trees,19344,4018,16.601330567674488,7.749761269588054,0.8021175963230089,0.802117605769705,0.8484406021177089,0.8039728403091431
7,snowc,3,Extra Trees,19344,4018,15.962046888574061,7.410117075340531,0.8231759392753975,0.823175943186059,0.8628939443308252,0.8235047459602356
7,snowc,4,Extra Trees,19344,4018,15.583158283178511,6.860373092580865,0.8523418976303647,0.8523419131437319,0.8806564739929946,0.8559690713882446
7,snowc,5,Extra Trees,19344,4018,16.290125868983345,6.84980773037417,0.8502421397680292,0.8502421540471933,0.8844641094072878,0.8546550869941711
7,snowc,6,Extra Trees,19344,4018,15.692988565365548,6.324465680968762,0.8739761084926353,0.8739761190006089,0.9082463702822415,0.8780838847160339
7,snowc,7,Extra Trees,19344,4018,15.02747723211511,6.043724625156649,0.8855098209830339,0.8855098261815848,0.9144863402811703,0.8881012201309204
7,snowc,8,Extra Trees,19344,4018,15.227890550901147,5.961284369458355,0.885859793849912,0.8858597888388533,0.9172760947888143,0.8937874436378479
7,snowc,9,Extra Trees,19344,4018,14.30545187164708,5.255375324985178,0.9049036498132308,0.9049036589350754,0.9337945461062881,0.9066250324249268
7,snowc,10,Extra Trees,19344,4018,13.013071047297945,4.568627031633565,0.9247959474584747,0.9247959498338907,0.9458488851277735,0.9218795299530029
7,snowc,11,Extra Trees,19344,4018,15.486552662890363,6.063727339979615,0.8800903975897335,0.8800903862835887,0.9029735427743215,0.880508303642273
7,snowc,12,Extra Trees,19344,4018,15.397646714619842,6.020204662827745,0.8817724745555,0.8817724773231331,0.9040397912074756,0.8815131187438965
7,snowc,13,Extra Trees,19344,4018,15.044708542367568,5.820525571639462,0.8880727823530228,0.8880727620863025,0.9104161654047256,0.8862167000770569
7,snowc,14,Extra Trees,19344,4018,14.710712994831527,5.473422093974407,0.8945223764184783,0.8945223703609279,0.9191722292074225,0.8938847184181213
7,snowc,15,Extra Trees,19344,4018,13.771882227376162,5.023176614965123,0.9106808169537818,0.9106808113086022,0.9309083418436885,0.9122527241706848
7,snowc,16,Extra Trees,19344,4018,14.90886630892176,5.87025048351308,0.8892543809242103,0.889254369365504,0.9141831320737523,0.8876324892044067
7,snowc,17,Extra Trees,19344,4018,15.804381673794184,6.116073376024695,0.8766484104955308,0.8766484181624579,0.903763440276047,0.8782201409339905
7,snowc,18,Extra Trees,19344,4018,14.781622309384893,5.745238809882929,0.8928963436176331,0.8928963529055423,0.9145883534348679,0.8928263187408447
7,snowc,19,Extra Trees,19344,4018,13.52551520930825,5.12297306518095,0.9133362379099285,0.913336229923954,0.9326163670143717,0.9110875725746155
7,snowc,20,Extra Trees,19344,4018,13.565471058179815,4.84865725213996,0.9161110420010994,0.916111047375584,0.9373421783849053,0.9160412549972534
7,snowc,21,Extra Trees,19344,4018,14.315829196780518,5.100364017074331,0.9057062465811283,0.9057062473359495,0.9344121293388776,0.9099342823028564
7,snowc,22,Extra Trees,19344,4018,14.067542360621928,4.949058776953329,0.9102191692818308,0.9102191770106397,0.9389090614424287,0.9116671681404114
7,snowc,23,Extra Trees,19344,4018,13.772748797684566,4.965223476683292,0.9145460826912208,0.9145460966816158,0.940827633157285,0.9143299460411072
7,snowc,24,Extra Trees,19344,4018,14.239862265563806,5.527637088523707,0.9040117904891221,0.9040117819099075,0.9322948143319876,0.9081255197525024
7,snowc,25,Extra Trees,19344,4018,15.602975084893778,6.331699850937274,0.8754366389028944,0.8754366286669114,0.909247253005846,0.8838347792625427
7,snowc,26,Extra Trees,19344,4018,13.110494316643344,4.614269500233072,0.9228343536805074,0.9228343427155435,0.941655412487066,0.9222518801689148
7,snowc,27,Extra Trees,19344,4018,13.229151398671947,4.8285714613877,0.9200242118494264,0.9200242051283065,0.9369734985049892,0.9180566072463989
7,snowc,28,Extra Trees,19344,4018,13.556636325580303,4.901359105762951,0.917044795059695,0.9170447930962266,0.9365890545179754,0.9176151752471924
7,snowc,29,Extra Trees,19344,4018,12.882294959666254,4.491043532983785,0.9267353209917789,0.9267353211742465,0.9438452016185949,0.9260135889053345
7,snowc,30,Extra Trees,19344,4018,11.051225449490438,3.8434857325058354,0.9450981538070176,0.9450981522354375,0.9580400062279409,0.9435369968414307
7,snowc,31,Extra Trees,19344,4018,12.174855688260712,4.284699489467746,0.9345226241551453,0.9345226149814954,0.9531959700047589,0.9370688796043396
7,snowc,32,Extra Trees,19344,4018,13.153196129100268,4.9608210123977035,0.9195229697456176,0.9195229785680642,0.9412601185817069,0.9240220785140991
7,snowc,33,Extra Trees,19344,4018,13.081135443593713,4.962705577766194,0.9207104205130312,0.9207104223173361,0.940965428426243,0.9205347299575806
7,snowc,34,Extra Trees,19344,4018,12.824752544991565,4.52448284398432,0.9276366585538421,0.9276366572933001,0.9474479854384681,0.9294866919517517
7,snowc,35,Extra Trees,19344,4018,12.91307444485803,4.570312155548645,0.9266261692456169,0.9266261687590251,0.9470688246709883,0.92878657579422
7,snowc,36,Extra Trees,19344,4018,12.900030091927558,4.734490880594246,0.9249834840492243,0.9249834908710576,0.9457671052490538,0.9269766211509705
7,snowc,37,Extra Trees,19344,4018,13.746761408868606,5.067286738677601,0.9146120335943109,0.9146120250338418,0.9407237917486042,0.9171323776245117
7,snowc,38,Extra Trees,19344,4018,13.746591060626763,5.253963476405571,0.9134075305485521,0.9134075254945235,0.9405372684174216,0.9149406552314758
7,snowc,39,Extra Trees,19344,4018,12.228628983444626,3.8995697395951923,0.9358448902679877,0.9358448966046349,0.9535597109016045,0.9353235363960266
7,snowc,40,Extra Trees,19344,4018,12.990416706882709,4.153060115107976,0.9278156082898653,0.9278156137955179,0.9484399818706251,0.9243336915969849
7,snowc,41,Extra Trees,19344,4018,13.333351972381283,4.589775769777284,0.9228719147787964,0.9228719163667083,0.9417671551689614,0.9215085506439209
7,snowc,42,Extra Trees,19344,4018,12.285339539168207,4.162710516804748,0.93446248942151,0.9344624858739073,0.9534615973594209,0.9352777004241943
7,snowc,43,Extra Trees,19344,4018,10.724412447633751,3.5407084105300544,0.9512707322368477,0.9512707302879178,0.9605205845237788,0.951697826385498
7,snowc,44,Extra Trees,19344,4018,10.15753156297991,3.12960948303427,0.9569919541855226,0.956991953413722,0.9621551635331979,0.9545170068740845
7,snowc,45,Extra Trees,19344,4018,10.214586421910662,3.2253082960853,0.9562867556111863,0.9562867532174653,0.9613460512009653,0.9551706314086914
7,snowc,46,Extra Trees,19344,4018,11.071933034047829,3.5540306686278558,0.948462398886054,0.9484623983023404,0.957901940729503,0.9431997537612915
7,snowc,47,Extra Trees,19344,4018,12.358601302766164,4.305181636239693,0.9335516796544632,0.9335516913252074,0.9518383718748795,0.929645299911499
7,snowc,48,Extra Trees,19344,4018,13.03334567713985,4.712091211246221,0.9252686023643751,0.9252685997779073,0.9439429978024991,0.9246101379394531
7,snowc,49,Extra Trees,19344,4018,13.298258731632055,5.0484185102117545,0.9206092542518133,0.9206092680470708,0.9417107432902447,0.9215651750564575
7,snowc,50,Extra Trees,19344,4018,13.576147205206357,5.301732066633211,0.91616046626842,0.9161604615738715,0.9400657251229046,0.9173980951309204
7,snowc,51,Extra Trees,19344,4018,13.356266984644192,4.544870446368638,0.9236353848132319,0.9236353937802518,0.9483064789394153,0.9287126064300537
7,snowc,52,Extra Trees,19344,4018,12.861046731575335,4.479065054801201,0.9281348085212372,0.9281348072569815,0.9499437118985256,0.9302130341529846
7,snowc,53,Extra Trees,19344,4018,12.986893418132018,4.559758122093049,0.9264660578332305,0.9264660466625809,0.9481618973370965,0.928052544593811
7,snowc,54,Extra Trees,19344,4018,13.660718301451212,4.723700044699201,0.9193358869263484,0.9193358941097596,0.9445492706437012,0.9206149578094482
7,snowc,55,Extra Trees,19344,4018,12.277348778074842,4.194020854900986,0.9357301559008125,0.9357301548780096,0.9527800949971605,0.9345474243164062
7,snowc,56,Extra Trees,19344,4018,11.108142203211713,3.792080138879104,0.9474003508146154,0.947400354030274,0.9579087902632715,0.9405822157859802
7,snowc,57,Extra Trees,19344,4018,11.317592398596508,3.8967111956399396,0.9451492695462653,0.9451492685432971,0.958093957253996,0.9423409104347229
7,snowc,58,Extra Trees,19344,4018,11.610365000358467,4.212750901928171,0.9406896844891226,0.9406896811074078,0.9560255903546824,0.9367423057556152
7,snowc,59,Extra Trees,19344,4018,12.884212549619019,4.921960773601845,0.9254332409932674,0.9254332436270591,0.945638827550396,0.9277186989784241
7,snowc,60,Extra Trees,19344,4018,14.082600161294243,5.33094170582362,0.911097934317115,0.9110979317794945,0.9364484177682482,0.9121741652488708
7,snowc,61,Extra Trees,19344,4018,14.507844116487002,5.820151818039595,0.9028436672025145,0.9028436556745736,0.9313975756638087,0.9054996967315674
7,snowc,62,Extra Trees,19344,4018,14.171023160708112,5.754964127181863,0.9068983801938232,0.9068983706374372,0.9326377085836723,0.905642032623291
7,snowc,63,Extra Trees,19344,4018,11.832544442976387,4.107923820017632,0.9400421239190839,0.9400421276600146,0.9538903840526958,0.9416549801826477
7,snowc,64,Extra Trees,19344,4018,11.370360843641565,3.9597425207320827,0.9441614056779114,0.9441614062141829,0.9559135111000931,0.9484972953796387
7,snowc,65,Extra Trees,19344,4018,11.408571316360682,3.9438760065373892,0.943674857660484,0.9436748528971816,0.9567281071415551,0.9491084814071655
7,snowc,66,Extra Trees,19344,4018,11.473671074827806,4.092694128360692,0.9423262704966138,0.9423262754279067,0.9565921663458808,0.9473496675491333
7,snowc,67,Extra Trees,19344,4018,12.925801645120917,4.66079006701857,0.9278581985660934,0.9278582012431963,0.9476231272130453,0.9351959228515625
7,snowc,68,Extra Trees,19344,4018,13.768652593393707,5.214151069406064,0.9162919942069196,0.9162919966971844,0.938140147608204,0.9190934896469116
7,snowc,69,Extra Trees,19344,4018,13.743217676005495,5.344434861068391,0.9148367135337245,0.9148367073858718,0.9380834879594987,0.9164867401123047
7,snowc,70,Extra Trees,19344,4018,14.096856423395755,5.591244809804234,0.9096184561913505,0.9096184600518307,0.9344605269920617,0.9108276963233948
7,snowc,71,Extra Trees,19344,4018,14.420087791888474,5.79215131473997,0.9055117264961868,0.9055117310428855,0.9310849869620758,0.9065817594528198
7,snowc,72,Extra Trees,19344,4018,14.081784367456143,5.363411105886995,0.9112262715709661,0.9112262701424763,0.9379088871040328,0.9123245477676392
7,snowc,73,Extra Trees,19344,4018,13.841244089490306,5.406301988553149,0.9132401978141748,0.913240191508011,0.9393434721187184,0.9128134846687317
7,snowc,74,Extra Trees,19344,4018,15.023866008982544,6.461796341406469,0.8878561318749784,0.8878561259274032,0.9179909445009555,0.8838425874710083
7,snowc,75,Extra Trees,19344,4018,14.969098353753592,6.282646052710169,0.8957696146208741,0.8957696127083085,0.9223590658037596,0.8960597515106201
7,snowc,76,Extra Trees,19344,4018,15.63691339197963,6.5852820775520415,0.8854539913972318,0.8854539872468636,0.9166888497492978,0.8862701058387756
7,snowc,77,Extra Trees,19344,4018,15.045712873193665,6.068744569205513,0.895835904228154,0.89583590038107,0.9269666316139161,0.8968855142593384
7,snowc,78,Extra Trees,19344,4018,14.627301864918227,5.782118812603907,0.9030682696834165,0.9030682668252632,0.933698093942699,0.9051749110221863
7,snowc,79,Extra Trees,19344,4018,14.785655240174549,6.18592790334448,0.8954220814516125,0.8954220857971061,0.9284485639727891,0.8975141048431396
7,snowc,80,Extra Trees,19344,4018,15.666092777322243,6.631411813650696,0.8833038040416271,0.8833037967237549,0.9123965027426054,0.8834203481674194
7,snowc,81,Extra Trees,19344,4018,16.144200986251068,6.838509557810671,0.874220179029245,0.8742201806723991,0.9094975695603182,0.8787592053413391
7,sd,0,Extra Trees,19344,4018,0.010478070198634242,0.003963289089792217,0.7425673603956784,0.7425673363348795,0.7304176617181071,0.7415105104446411
7,sd,1,Extra Trees,19344,4018,0.017097730201843676,0.007669787577264378,0.9259363924029912,0.9259363932245481,0.8866528509721218,0.9292842745780945
7,sd,2,Extra Trees,19344,4018,0.0168347854771973,0.007547226289257022,0.9125015300538927,0.9125015230921416,0.8873086285172703,0.9133435487747192
7,sd,3,Extra Trees,19344,4018,0.016495252113759427,0.007567979238018799,0.9294350218534145,0.9294350283182294,0.9028623329401309,0.9318262338638306
7,sd,4,Extra Trees,19344,4018,0.017121777310906326,0.008227067355661843,0.9565070556823764,0.956507056513827,0.9406523860479163,0.9565473198890686
7,sd,5,Extra Trees,19344,4018,0.020882257565481812,0.009953598563410914,0.9557984313766856,0.9557984328259549,0.9535089746009774,0.9571137428283691
7,sd,6,Extra Trees,19344,4018,0.024495487954019186,0.012057864367326239,0.9653841701889541,0.9653841706731656,0.9473895923439909,0.9681989550590515
7,sd,7,Extra Trees,19344,4018,0.024354186230527465,0.012208277927398276,0.9666533839344058,0.9666533856135899,0.949039089855402,0.9702180027961731
7,sd,8,Extra Trees,19344,4018,0.02349148957911278,0.011908560892343649,0.9708442757411093,0.9708442756544668,0.9572455914145359,0.9736130237579346
7,sd,9,Extra Trees,19344,4018,0.023522216063783845,0.012146470932378646,0.9758440072704613,0.9758440073449361,0.9548891539295066,0.9786394238471985
7,sd,10,Extra Trees,19344,4018,0.02197280526704358,0.011532064791487336,0.9797568330395133,0.9797568319020814,0.9628870557184344,0.9809456467628479
7,sd,11,Extra Trees,19344,4018,0.02355963843903274,0.0121300160423265,0.9677239711764918,0.9677239694447659,0.9532294024521707,0.9705653786659241
7,sd,12,Extra Trees,19344,4018,0.024082649492098644,0.01218849792265453,0.9645911350886501,0.9645911365776051,0.9510271679649189,0.968464732170105
7,sd,13,Extra Trees,19344,4018,0.02458801416853777,0.012425963927120766,0.9645563517512398,0.9645563526685443,0.9474492565873982,0.9696232676506042
7,sd,14,Extra Trees,19344,4018,0.023766755103235514,0.012230304608270234,0.9708355572675185,0.9708355575196589,0.9484712606635837,0.9729271531105042
7,sd,15,Extra Trees,19344,4018,0.02392855559033742,0.012361401898614316,0.9748851554650197,0.9748851548164634,0.9567268563868281,0.9768224954605103
7,sd,16,Extra Trees,19344,4018,0.02339635733435168,0.011968342598217961,0.9711859374881889,0.9711859393350847,0.9572518922538904,0.9727822542190552
7,sd,17,Extra Trees,19344,4018,0.023237596394508016,0.011719760445976847,0.9702143639854701,0.9702143646135426,0.9612173254436915,0.971754789352417
7,sd,18,Extra Trees,19344,4018,0.023518380579679626,0.011960411953799181,0.9721529614799858,0.9721529621954803,0.9555253707209479,0.9733136892318726
7,sd,19,Extra Trees,19344,4018,0.02403161415641211,0.01232449458614581,0.9758143264886814,0.9758143255471983,0.9599832899507423,0.9767130017280579
7,sd,20,Extra Trees,19344,4018,0.025692776739462755,0.013204016459959424,0.9758710645775841,0.9758710632656264,0.9549550776149618,0.9777764081954956
7,sd,21,Extra Trees,19344,4018,0.024386808233152375,0.012447573683928227,0.9756195555826438,0.9756195556296129,0.9649019878292908,0.9764788746833801
7,sd,22,Extra Trees,19344,4018,0.023704177851205977,0.011955678338083604,0.9755898576945949,0.9755898545914363,0.9640069768040455,0.9768624305725098
7,sd,23,Extra Trees,19344,4018,0.0227456479789123,0.011648566084691192,0.9759284427479621,0.9759284417224969,0.9589747668856592,0.9771606922149658
7,sd,24,Extra Trees,19344,4018,0.020282781268493654,0.010411239997198937,0.9747084013225508,0.9747083990555494,0.9613866587475878,0.9762572646141052
7,sd,25,Extra Trees,19344,4018,0.017763799357033313,0.008629180749281897,0.9668449117808156,0.966844911773762,0.9587484551101956,0.9687037467956543
7,sd,26,Extra Trees,19344,4018,0.024023318761314433,0.012983911176848812,0.9825435715682871,0.9825435706026842,0.9669442701066628,0.9829811453819275
7,sd,27,Extra Trees,19344,4018,0.023506544658754965,0.012688157841460398,0.9807055859244077,0.9807055856467628,0.9646065104652697,0.9808836579322815
7,sd,28,Extra Trees,19344,4018,0.0233376492730816,0.012600271307133804,0.9801706919993478,0.9801706918408842,0.9624342900794904,0.9803059101104736
7,sd,29,Extra Trees,19344,4018,0.023666922714646235,0.01293297367595813,0.9824856879684574,0.9824856884192071,0.9639220580007457,0.9828212857246399
7,sd,30,Extra Trees,19344,4018,0.023702131131011325,0.013219046603367469,0.9854198776678638,0.9854198782125592,0.9733573166687323,0.9859583377838135
7,sd,31,Extra Trees,19344,4018,0.02368161033558767,0.013073665635892705,0.9844562855019502,0.9844562858830322,0.96906782529398,0.9853531122207642
7,sd,32,Extra Trees,19344,4018,0.023544390476557556,0.012691807706257777,0.9799675932051595,0.9799675931477259,0.9596823366178227,0.9807339906692505
7,sd,33,Extra Trees,19344,4018,0.023180513724845673,0.012616008431377754,0.9798697793517324,0.9798697801151611,0.9565097035898986,0.9812821745872498
7,sd,34,Extra Trees,19344,4018,0.023367609481554627,0.012795231907136457,0.9819604751103251,0.9819604747175407,0.9602338945948429,0.9829304814338684
7,sd,35,Extra Trees,19344,4018,0.0234912383832307,0.012729999614929379,0.9802038682027794,0.9802038669956868,0.9591877456099007,0.9820117950439453
7,sd,36,Extra Trees,19344,4018,0.021950028009313432,0.011735195899693605,0.9784687206496563,0.9784687192694526,0.9613645085561607,0.9795804023742676
7,sd,37,Extra Trees,19344,4018,0.020359826169893434,0.010569801524208465,0.9768696407605992,0.9768696394083802,0.9614989978549509,0.9772309064865112
7,sd,38,Extra Trees,19344,4018,0.019198285609005862,0.009873245657566525,0.975874021949646,0.9758740212085332,0.9647326771022151,0.9771526455879211
7,sd,39,Extra Trees,19344,4018,0.024752258433016403,0.01418516625732181,0.986845349729881,0.9868453496573361,0.9732410477786672,0.9870843887329102
7,sd,40,Extra Trees,19344,4018,0.025396782994118346,0.014181241751765898,0.9841264940232661,0.9841264948600156,0.9671002664656315,0.9846059679985046
7,sd,41,Extra Trees,19344,4018,0.024057310200013202,0.01344080927280023,0.9836810555511712,0.9836810546678801,0.9654097640409823,0.9839872717857361
7,sd,42,Extra Trees,19344,4018,0.024383084214142297,0.013705002071383957,0.98469957043017,0.984699569951007,0.9703893950534886,0.9852126240730286
7,sd,43,Extra Trees,19344,4018,0.024305443568381328,0.013739917374524516,0.9865513973585965,0.9865513971512639,0.9767256448757381,0.9865505695343018
7,sd,44,Extra Trees,19344,4018,0.02437217874737438,0.013726030198425478,0.9867892604881875,0.9867892605681932,0.9771758000867913,0.987343430519104
7,sd,45,Extra Trees,19344,4018,0.02422474785168173,0.013454776491149265,0.9859047893408032,0.9859047880327101,0.9778298764119765,0.9860904216766357
7,sd,46,Extra Trees,19344,4018,0.022645565033346023,0.012714305267087774,0.9856594441968398,0.9856594457425675,0.973890250731717,0.9853363037109375
7,sd,47,Extra Trees,19344,4018,0.02204249347451418,0.01213139415666418,0.9829881670874454,0.9829881672139817,0.9691264153078966,0.983819842338562
7,sd,48,Extra Trees,19344,4018,0.02123947486634969,0.011538310454965768,0.9811789637148249,0.9811789642848937,0.9684112982857925,0.9820732474327087
7,sd,49,Extra Trees,19344,4018,0.019586484617198446,0.010475314524107418,0.978774058555295,0.9787740575494118,0.9630465149726036,0.9797124862670898
7,sd,50,Extra Trees,19344,4018,0.0172424536623176,0.009066406144253428,0.9779821635752266,0.9779821634940995,0.9646490103670949,0.9791730046272278
7,sd,51,Extra Trees,19344,4018,0.023196861286529483,0.013344421808958009,0.9865552375692557,0.9865552381842451,0.973096756988515,0.986902117729187
7,sd,52,Extra Trees,19344,4018,0.022842640958781434,0.013147612237867487,0.9858704802669018,0.9858704802175515,0.9725133345874648,0.9864566922187805
7,sd,53,Extra Trees,19344,4018,0.022411600573664755,0.012723811994338865,0.9852331169413115,0.9852331166839753,0.9720685207761649,0.9853988289833069
7,sd,54,Extra Trees,19344,4018,0.022227068815793925,0.012562166935633388,0.9844724128688357,0.9844724140271645,0.9686410880963301,0.9852356910705566
7,sd,55,Extra Trees,19344,4018,0.022066887547930483,0.012434207471736779,0.9851078872323401,0.9851078872463672,0.9677817207223454,0.9846001267433167
7,sd,56,Extra Trees,19344,4018,0.022265989282373288,0.012576934967032329,0.9845445999710527,0.9845445998056019,0.9688493116414643,0.984639585018158
7,sd,57,Extra Trees,19344,4018,0.021371282167952383,0.01213720538626608,0.9843537487788848,0.9843537488454993,0.9691780179409226,0.9847717881202698
7,sd,58,Extra Trees,19344,4018,0.020798516055625015,0.0117145388781527,0.9823837862941391,0.9823837871623118,0.9651502789839987,0.9835097193717957
7,sd,59,Extra Trees,19344,4018,0.019287844136237676,0.01057560259144857,0.9804939181458591,0.9804939170531988,0.9688949006571129,0.9810948967933655
7,sd,60,Extra Trees,19344,4018,0.018165096222635277,0.00973033363482423,0.9786423014449508,0.9786423024156777,0.9676620442945676,0.9794211983680725
7,sd,61,Extra Trees,19344,4018,0.01686630577886306,0.008842144725180811,0.9753556340273499,0.9753556338376447,0.9602411368708775,0.9774239659309387
7,sd,62,Extra Trees,19344,4018,0.015180769848400378,0.007923415173645561,0.9753004158710161,0.9753004144756385,0.9691692767214403,0.9754862785339355
7,sd,63,Extra Trees,19344,4018,0.021738343892392802,0.01249092345605371,0.9869276209618149,0.9869276207297832,0.9791991901689431,0.9874008893966675
7,sd,64,Extra Trees,19344,4018,0.02142409812387761,0.012492341536945183,0.987055885055804,0.9870558855073589,0.980492197247293,0.9873589873313904
7,sd,65,Extra Trees,19344,4018,0.02144524568948012,0.012512835909942852,0.9865941242530502,0.9865941256271313,0.9768599871972559,0.9870508909225464
7,sd,66,Extra Trees,19344,4018,0.02071846568012088,0.012109303241069194,0.9862983012986436,0.9862983012105482,0.9768642299862187,0.9867052435874939
7,sd,67,Extra Trees,19344,4018,0.019294773686611227,0.011129495657360164,0.9851859877636043,0.9851859866550965,0.9682151187332896,0.9850091338157654
7,sd,68,Extra Trees,19344,4018,0.018118939220844774,0.010262937115646579,0.9830125452677448,0.9830125447784297,0.9672167191462104,0.982866108417511
7,sd,69,Extra Trees,19344,4018,0.017824541667337268,0.009912256557328669,0.9800537183662725,0.9800537187599411,0.9682812393436009,0.9800487756729126
7,sd,70,Extra Trees,19344,4018,0.017054614982743552,0.009296629719770627,0.9777941944679894,0.9777941945407022,0.9671431770467066,0.978721559047699
7,sd,71,Extra Trees,19344,4018,0.015837173734495686,0.00846562420242877,0.9774989441549339,0.977498943897915,0.9668622226912079,0.9770717024803162
7,sd,72,Extra Trees,19344,4018,0.016154851754313037,0.008531333811535561,0.9762120234674818,0.9762120224206494,0.9642693111988627,0.9779134392738342
7,sd,73,Extra Trees,19344,4018,0.014516926051600718,0.007626559755820999,0.9764528904830083,0.9764528927207842,0.9633489685161036,0.9781095385551453
7,sd,74,Extra Trees,19344,4018,0.012362478968871915,0.006412181084539939,0.9706225840275138,0.9706225811820646,0.9628144432788501,0.969880998134613
7,sd,75,Extra Trees,19344,4018,0.014804076847327008,0.008019802881705245,0.9756098138078666,0.9756098138023102,0.9692148062802481,0.9766595363616943
7,sd,76,Extra Trees,19344,4018,0.014330808285410054,0.007430151395619452,0.9703523436798761,0.9703523421923073,0.9648180110544997,0.971682608127594
7,sd,77,Extra Trees,19344,4018,0.01442168254381757,0.007347980667516791,0.9711304655185687,0.9711304642184139,0.9645123069672393,0.9711768627166748
7,sd,78,Extra Trees,19344,4018,0.013198670604601228,0.006889822842132943,0.9749754247919722,0.9749754260289629,0.9703228526856347,0.9763193130493164
7,sd,79,Extra Trees,19344,4018,0.01188965897981122,0.0062275976436459496,0.9710304999944421,0.9710305003345995,0.9629190856094851,0.9732269644737244
7,sd,80,Extra Trees,19344,4018,0.0127189997548722,0.006379211449109618,0.9684271655154985,0.9684271654372366,0.9676561297445782,0.9691261649131775
7,sd,81,Extra Trees,19344,4018,0.012612491661388581,0.0061105780153630825,0.9623992000655783,0.9623991987048266,0.965315291722081,0.9655969142913818
7,smlt_mm,0,XGBoost,19344,4018,0.9283400957442235,0.3978162705898285,0.5573689937591553,0.5573689937591553,0.5261122857892262,0.5573689937591553
7,smlt_mm,1,XGBoost,19344,4018,1.3384279383376385,0.5635449886322021,0.679533064365387,0.679533064365387,0.6787675936070043,0.679533064365387
7,smlt_mm,2,XGBoost,19344,4018,1.2487975058621725,0.5428690910339355,0.6718763709068298,0.6718763709068298,0.664990803660036,0.6718763709068298
7,smlt_mm,3,XGBoost,19344,4018,1.2280384586506188,0.5468190908432007,0.6959496736526489,0.6959496736526489,0.7221675800155787,0.6959496736526489
7,smlt_mm,4,XGBoost,19344,4018,1.324001418202266,0.5892924070358276,0.7242050170898438,0.7242050170898438,0.7677058282873248,0.7242050170898438
7,smlt_mm,5,XGBoost,19344,4018,1.5993223573250548,0.6508998274803162,0.720158576965332,0.720158576965332,0.7693768995828114,0.720158576965332
7,smlt_mm,6,XGBoost,19344,4018,1.8071909133427704,0.7430825233459473,0.7669250965118408,0.7669250965118408,0.7859087791439276,0.7669250965118408
7,smlt_mm,7,XGBoost,19344,4018,1.7433166266176319,0.7318478226661682,0.7885721921920776,0.7885721921920776,0.7940653242318605,0.7885721921920776
7,smlt_mm,8,XGBoost,19344,4018,1.7743272607931027,0.7261348366737366,0.795153796672821,0.795153796672821,0.7981362267114694,0.795153796672821
7,smlt_mm,9,XGBoost,19344,4018,1.8879534549309842,0.7731487154960632,0.7744021415710449,0.7744021415710449,0.7520530227314235,0.7744021415710449
7,smlt_mm,10,XGBoost,19344,4018,2.018928009782742,0.7940797209739685,0.7532739639282227,0.7532739639282227,0.7175824948342182,0.7532739639282227
