horizon_days,target,cell,selected_algorithm,n_train_local,n_test_local,RMSE_local,MAE_local,R2_local,NSE_local,KGE_local,R2_reference_learner,algorithm,n_train_cells,n_train_transfer,n_test_transfer,RMSE_transfer,MAE_transfer,R2_transfer,NSE_transfer,KGE_transfer,R2_transfer_loss,R2_learner_gap
7,smlt_mm,46,XGBoost,19344,4018,1.9727281613981165,0.7608065605163574,0.8221248388290405,0.8221248388290405,0.7565100912469946,0.8221248388290405,XGBoost,81,1566864,4018,1.925400825979615,0.7710733413696289,0.8305572271347046,0.8305572,0.8241947762769923,-0.008432388305664062,0.0
7,smlt_mm,47,XGBoost,19344,4018,1.9577808885998256,0.7801718711853027,0.800312876701355,0.800312876701355,0.7461880746643664,0.800312876701355,XGBoost,81,1566864,4018,1.9017058444633248,0.761243462562561,0.8115879893302917,0.811588,0.7755430600917418,-0.011275112628936768,0.0
7,smlt_mm,48,XGBoost,19344,4018,1.9765722101146432,0.7905932068824768,0.7828320860862732,0.7828320860862732,0.7375953858213671,0.7828320860862732,XGBoost,81,1566864,4018,1.9227927273050325,0.7614240646362305,0.7944889068603516,0.7944889,0.7340993937035716,-0.01165682077407837,0.0
7,smlt_mm,49,XGBoost,19344,4018,1.8376329101450375,0.7530622482299805,0.7776381373405457,0.7776381373405457,0.7258247682319914,0.7776381373405457,XGBoost,81,1566864,4018,1.790892285808129,0.7227510809898376,0.7888059616088867,0.78880596,0.7305678427581986,-0.011167824268341064,0.0
7,smlt_mm,50,XGBoost,19344,4018,1.68436479724632,0.6892431378364563,0.7545459270477295,0.7545459270477295,0.7042472795684718,0.7545459270477295,XGBoost,81,1566864,4018,1.631983861605005,0.6683273911476135,0.7695749998092651,0.769575,0.7799987055404722,-0.015029072761535645,0.0
7,smlt_mm,51,XGBoost,19344,4018,1.9295810561996245,0.7972608804702759,0.821749746799469,0.821749746799469,0.7623005777909139,0.821749746799469,XGBoost,81,1566864,4018,1.8721160962670615,0.788352370262146,0.8322086334228516,0.83220863,0.8933566219355541,-0.010458886623382568,0.0
7,smlt_mm,52,XGBoost,19344,4018,1.854479009773316,0.781165599822998,0.8240211009979248,0.8240211009979248,0.7614020325901545,0.8240211009979248,XGBoost,81,1566864,4018,1.8161937958539864,0.7800921201705933,0.8312121629714966,0.83121216,0.8993449671133645,-0.007191061973571777,0.0
7,smlt_mm,53,XGBoost,19344,4018,1.8443864273549768,0.7833672761917114,0.8215715885162354,0.8215715885162354,0.7579719787909712,0.8215715885162354,XGBoost,81,1566864,4018,1.8033750972154168,0.7833055853843689,0.8294183611869812,0.82941836,0.8873417759213227,-0.00784677267074585,0.0
7,smlt_mm,54,XGBoost,19344,4018,1.8499513851685896,0.7789270877838135,0.8228257894515991,0.8228257894515991,0.7500874497232279,0.8228257894515991,XGBoost,81,1566864,4018,1.808795102077131,0.7753487229347229,0.8306213617324829,0.83062136,0.864078600147514,-0.007795572280883789,0.0
7,smlt_mm,55,XGBoost,19344,4018,1.9201430914129431,0.7574859261512756,0.8214097619056702,0.8214097619056702,0.7481528284148102,0.8214097619056702,XGBoost,81,1566864,4018,1.83588497005552,0.7550400495529175,0.8367393612861633,0.83673936,0.8434902591876117,-0.015329599380493164,0.0
7,smlt_mm,56,XGBoost,19344,4018,1.926774208088028,0.7324343919754028,0.8193807005882263,0.8193807005882263,0.7584879315051966,0.8193807005882263,XGBoost,81,1566864,4018,1.826051759084465,0.7293425798416138,0.837770938873291,0.83777094,0.8493170491199755,-0.018390238285064697,0.0
7,smlt_mm,57,XGBoost,19344,4018,1.8107826383925896,0.70566326379776,0.8203591704368591,0.8203591704368591,0.7537334047447295,0.8203591704368591,XGBoost,81,1566864,4018,1.754853941988276,0.7099165320396423,0.831284761428833,0.83128476,0.8719397133571803,-0.010925590991973877,0.0
7,smlt_mm,58,XGBoost,19344,4018,1.8269023882509157,0.7111738920211792,0.794148325920105,0.794148325920105,0.7342973741818632,0.794148325920105,XGBoost,81,1566864,4018,1.780888704835316,0.723821222782135,0.8043872117996216,0.8043872,0.8509626840147296,-0.010238885879516602,0.0
7,smlt_mm,59,XGBoost,19344,4018,1.7642762425478955,0.7116637825965881,0.7912741899490356,0.7912741899490356,0.7354699250192476,0.7912741899490356,XGBoost,81,1566864,4018,1.7077693085649024,0.6955671310424805,0.804430365562439,0.80443037,0.7947440637832102,-0.01315617561340332,0.0
7,smlt_mm,60,XGBoost,19344,4018,1.8049204622322672,0.7373295426368713,0.7655302286148071,0.7655302286148071,0.7171213936179798,0.7655302286148071,XGBoost,81,1566864,4018,1.7446031459099087,0.7056706547737122,0.780939519405365,0.7809395,0.7506448624990373,-0.015409290790557861,0.0
7,smlt_mm,61,XGBoost,19344,4018,1.6437166420920477,0.6772600412368774,0.7464138269424438,0.7464138269424438,0.6951156515382337,0.7464138269424438,XGBoost,81,1566864,4018,1.5852236339071155,0.6564115285873413,0.7641408443450928,0.76414084,0.7714551791101262,-0.017727017402648926,0.0
7,smlt_mm,62,XGBoost,19344,4018,1.5354952450041712,0.6084293127059937,0.7294620275497437,0.7294620275497437,0.6815247128310333,0.7294620275497437,XGBoost,81,1566864,4018,1.475997413002373,0.6029582023620605,0.7500216364860535,0.75002164,0.816724637318368,-0.020559608936309814,0.0
7,smlt_mm,63,XGBoost,19344,4018,1.902895179740265,0.7805064916610718,0.8121742606163025,0.8121742606163025,0.7640128876895504,0.8121742606163025,XGBoost,81,1566864,4018,1.982965464361942,0.8189267516136169,0.7960349917411804,0.796035,0.7985382919412076,0.01613926887512207,0.0
7,smlt_mm,64,XGBoost,19344,4018,1.8205350158643028,0.747590184211731,0.8137013912200928,0.8137013912200928,0.7632582361564911,0.8137013912200928,XGBoost,81,1566864,4018,2.019829084322906,0.8299208283424377,0.7706805467605591,0.77068055,0.7316236852405935,0.04302084445953369,0.0
7,smlt_mm,65,XGBoost,19344,4018,1.755647742021255,0.7170711755752563,0.8196636438369751,0.8196636438369751,0.7721427003485006,0.8196636438369751,XGBoost,81,1566864,4018,2.072976295214207,0.8517225384712219,0.7485815286636353,0.7485815,0.6787728363972619,0.07108211517333984,0.0
7,smlt_mm,66,XGBoost,19344,4018,1.6870577903893522,0.6875730752944946,0.82047438621521,0.82047438621521,0.7870725788094404,0.82047438621521,XGBoost,81,1566864,4018,2.0269938554713005,0.8428211212158203,0.7408379316329956,0.74083793,0.6796928337617887,0.07963645458221436,0.0
7,smlt_mm,67,XGBoost,19344,4018,1.7333500213308777,0.7062997817993164,0.8101080656051636,0.8101080656051636,0.7675750944002193,0.8101080656051636,XGBoost,81,1566864,4018,1.7822714436771812,0.7343840003013611,0.7992379665374756,0.79923797,0.8440433805187232,0.010870099067687988,0.0
7,smlt_mm,68,XGBoost,19344,4018,1.687450125628356,0.68770831823349,0.8000125288963318,0.8000125288963318,0.7480769567596774,0.8000125288963318,XGBoost,81,1566864,4018,1.6589437926636958,0.6794366240501404,0.80671226978302,0.80671227,0.8690518621595231,-0.006699740886688232,0.0
7,smlt_mm,69,XGBoost,19344,4018,1.6692792046188745,0.682250440120697,0.7740439176559448,0.7740439176559448,0.7326014651597186,0.7740439176559448,XGBoost,81,1566864,4018,1.6248695614621986,0.671559751033783,0.7859066724777222,0.7859067,0.8628317187431496,-0.011862754821777344,0.0
7,smlt_mm,70,XGBoost,19344,4018,1.6259387312603448,0.6763240098953247,0.766079306602478,0.766079306602478,0.7287833040087707,0.766079306602478,XGBoost,81,1566864,4018,1.5840110165087686,0.6541398763656616,0.7779878377914429,0.77798784,0.8365176538758003,-0.011908531188964844,0.0
7,smlt_mm,71,XGBoost,19344,4018,1.6533242060552942,0.6760517358779907,0.7457321882247925,0.7457321882247925,0.7000128038993738,0.7457321882247925,XGBoost,81,1566864,4018,1.5866190380806988,0.6532459259033203,0.765835702419281,0.7658357,0.801100816108123,-0.020103514194488525,0.0
7,smlt_mm,72,XGBoost,19344,4018,1.7146506233344794,0.6490995287895203,0.725403904914856,0.725403904914856,0.6967332418523131,0.725403904914856,XGBoost,81,1566864,4018,1.6228271776369698,0.6352059245109558,0.7540268898010254,0.7540269,0.7915713085423189,-0.028622984886169434,0.0
7,smlt_mm,73,XGBoost,19344,4018,1.5132814359098603,0.5694222450256348,0.7126110792160034,0.7126110792160034,0.6743136701572965,0.7126110792160034,XGBoost,81,1566864,4018,1.4506324802716966,0.5795527696609497,0.7359139323234558,0.73591393,0.8066767699086026,-0.023302853107452393,0.0
7,smlt_mm,74,XGBoost,19344,4018,1.318201080991695,0.5186954140663147,0.6754560470581055,0.6754560470581055,0.7244786481898875,0.6754560470581055,XGBoost,81,1566864,4018,1.3302871159001657,0.5351963043212891,0.6694775223731995,0.6694775,0.8022396675601312,0.005978524684906006,0.0
7,smlt_mm,75,XGBoost,19344,4018,1.4936804368169625,0.6247314214706421,0.7383415699005127,0.7383415699005127,0.7278731603864637,0.7383415699005127,XGBoost,81,1566864,4018,1.4883155318189143,0.6195816993713379,0.7402178049087524,0.7402178,0.8463565889463476,-0.001876235008239746,0.0
7,smlt_mm,76,XGBoost,19344,4018,1.590207444939585,0.6612460613250732,0.6991912722587585,0.6991912722587585,0.7067441223077189,0.6991912722587585,XGBoost,81,1566864,4018,1.5545942575682128,0.6375916004180908,0.71251380443573,0.7125138,0.7797542483388323,-0.013322532176971436,0.0
7,smlt_mm,77,XGBoost,19344,4018,1.6616047363193545,0.6240082383155823,0.6846109628677368,0.6846109628677368,0.6728771225284043,0.6846109628677368,XGBoost,81,1566864,4018,1.5646275340955205,0.6109418272972107,0.7203510999679565,0.7203511,0.7731492577696337,-0.03574013710021973,0.0
7,smlt_mm,78,XGBoost,19344,4018,1.505976295137717,0.5308470726013184,0.6879584789276123,0.6879584789276123,0.665569806582887,0.6879584789276123,XGBoost,81,1566864,4018,1.4862641209219485,0.5794757604598999,0.6960738897323608,0.6960739,0.7566315206129737,-0.008115410804748535,0.0
7,smlt_mm,79,XGBoost,19344,4018,1.2686518513717675,0.476894199848175,0.6700232028961182,0.6700232028961182,0.7128767327170233,0.6700232028961182,XGBoost,81,1566864,4018,1.3049946954407436,0.52669757604599,0.6508468389511108,0.65084684,0.7018421654238831,0.019176363945007324,0.0
7,smlt_mm,80,XGBoost,19344,4018,1.5658667341604746,0.5986666083335876,0.6754179000854492,0.6754179000854492,0.7129467510869809,0.6754179000854492,XGBoost,81,1566864,4018,1.5226522916347984,0.5912166237831116,0.6930861473083496,0.69308615,0.7508463075192663,-0.01766824722290039,0.0
7,smlt_mm,81,XGBoost,19344,4018,1.553622393719544,0.5868484377861023,0.6151244640350342,0.6151244640350342,0.7010129447921802,0.6151244640350342,XGBoost,81,1566864,4018,1.4491796771023562,0.564605176448822,0.6651319265365601,0.6651319,0.743387351571087,-0.05000746250152588,0.0
15,snowc,0,Extra Trees,19336,4018,19.845682899850253,9.975598391915598,0.4680658339735082,0.4680658110594875,0.5585378333419853,0.4595769643783569,XGBoost,81,1566216,4018,25.74845926064072,14.171956062316896,0.1045768857002258,0.104576886,-0.0433704847980722,0.3550000786781311,0.008488869595151327
15,snowc,1,Extra Trees,19336,4018,19.71525161864497,9.68397230476301,0.7359733537329973,0.7359733346056188,0.794393991599669,0.7357125282287598,XGBoost,81,1566216,4018,21.634659037749763,10.895421981811523,0.6820614337921143,0.68206143,0.6937557715121655,0.05365109443664551,0.0002608255042375607
15,snowc,2,Extra Trees,19336,4018,19.00113461951638,9.474973048732776,0.7407728697508698,0.7407728821260982,0.8000264757569312,0.7385468482971191,XGBoost,81,1566216,4018,20.24319532057895,10.329421043395996,0.7057750225067139,0.705775,0.7432981958133507,0.03277182579040527,0.002226021453750615
15,snowc,3,Extra Trees,19336,4018,18.043409219958537,8.998691854463488,0.7740556981397017,0.7740557031367122,0.8200834297187001,0.7730886340141296,XGBoost,81,1566216,4018,19.153351158366597,9.712069511413574,0.7454027533531189,0.74540275,0.7904319659973675,0.027685880661010742,0.0009670641255720147
15,snowc,4,Extra Trees,19336,4018,17.710190238438326,8.411482277383554,0.8092815223496731,0.8092815423870818,0.8388095133041333,0.8079177737236023,XGBoost,81,1566216,4018,18.829316287520076,9.17632007598877,0.7844165563583374,0.78441656,0.8161139517284797,0.023501217365264893,0.0013637486260708043
15,snowc,5,Extra Trees,19336,4018,18.83965929362027,8.46305139159302,0.7996972853472641,0.7996973044457963,0.8426061355880676,0.7976710200309753,XGBoost,81,1566216,4018,19.918329954192007,9.401440620422363,0.7761039137840271,0.7761039,0.7900992881455702,0.021567106246948242,0.0020262653162888
15,snowc,6,Extra Trees,19336,4018,17.084712133427512,7.307376851322509,0.8506322287844191,0.8506322412388243,0.8772109800814787,0.849175214767456,XGBoost,81,1566216,4018,17.54419642289153,7.966978549957275,0.8424898386001587,0.84248984,0.861898579184163,0.006685376167297363,0.0014570140169630763
15,snowc,7,Extra Trees,19336,4018,16.722964949846123,7.160379859444321,0.8582174979356005,0.8582175043733891,0.8826060092227587,0.8566156029701233,XGBoost,81,1566216,4018,16.612427510834603,7.671992301940918,0.860085666179657,0.86008567,0.8893438468569571,-0.0034700632095336914,0.0016018949654772463
15,snowc,8,Extra Trees,19336,4018,16.390565158427325,6.896777636132018,0.8677648182654715,0.8677648124599953,0.8900731027300887,0.8642870783805847,XGBoost,81,1566216,4018,16.457902321624253,7.474459648132324,0.8666760921478271,0.8666761,0.8954445483159305,-0.0023890137672424316,0.0034777398848867547
15,snowc,9,Extra Trees,19336,4018,15.134272107291013,6.075705192104514,0.8935651716638577,0.8935651818733134,0.9137872658428284,0.89211106300354,XGBoost,81,1566216,4018,15.145777027527446,6.474761962890625,0.8934032917022705,0.8934033,0.9141810752220082,-0.0012922286987304688,0.001454108660317699
15,snowc,10,Extra Trees,19336,4018,13.910789521695518,5.4279326180281045,0.9140620080876726,0.9140620108021338,0.9296066539022672,0.9095712900161744,XGBoost,81,1566216,4018,13.830834281731198,5.853031635284424,0.9150470495224,0.91504705,0.925188173750165,-0.005475759506225586,0.004490718071498145
15,snowc,11,Extra Trees,19336,4018,17.6850809691656,7.605893972536845,0.8436281549101476,0.8436281401660181,0.8718413707077519,0.8447111248970032,XGBoost,81,1566216,4018,18.446468951993904,8.317512512207031,0.8298739194869995,0.8298739,0.8501408237942354,0.014837205410003662,-0.001082969986855531
15,snowc,12,Extra Trees,19336,4018,17.964538892468617,7.766684908933813,0.8390681341200539,0.8390681378873691,0.8706317709381886,0.8391101956367493,XGBoost,81,1566216,4018,18.069710424200306,8.322848320007324,0.8371782898902893,0.8371783,0.8709858280454232,0.001931905746459961,-4.206151669539082e-05
15,snowc,13,Extra Trees,19336,4018,17.544839933208163,7.521018101391609,0.8477816635526788,0.8477816359904243,0.8789085777465958,0.848422646522522,XGBoost,81,1566216,4018,17.541644436904463,8.046048164367676,0.8478370904922485,0.8478371,0.8780002844036919,0.0005855560302734375,-0.0006409829698431624
15,snowc,14,Extra Trees,19336,4018,16.85654023081148,7.01977154597439,0.8615063777073309,0.8615063697536809,0.8901422339070486,0.8620782494544983,XGBoost,81,1566216,4018,18.20386180778125,7.908334255218506,0.8384823799133301,0.8384824,0.8500403909890883,0.023595869541168213,-0.0005718717471674406
15,snowc,15,Extra Trees,19336,4018,16.18615719270593,6.604300670483682,0.8766197489902188,0.8766197411923007,0.9006431849149098,0.8769696354866028,XGBoost,81,1566216,4018,17.875758868561444,7.592900276184082,0.8495171070098877,0.8495171,0.852967844617428,0.027452528476715088,-0.0003498864963840109
15,snowc,16,Extra Trees,19336,4018,17.0348136460701,7.328780124492984,0.8554187123187295,0.8554186972285376,0.8841859509727045,0.8592238426208496,XGBoost,81,1566216,4018,17.45932511431257,7.815337181091309,0.8481228947639465,0.8481229,0.8781528734433572,0.011100947856903076,-0.003805130302120152
15,snowc,17,Extra Trees,19336,4018,18.1657403011864,7.730042061295767,0.8370344022453984,0.837034412374537,0.8696421266459662,0.8419484496116638,XGBoost,81,1566216,4018,17.667828407716982,8.082549095153809,0.8458455801010132,0.8458456,0.8851623276864569,-0.0038971304893493652,-0.004914047366265439
15,snowc,18,Extra Trees,19336,4018,17.158512713568108,7.239614223788744,0.8556823739003865,0.8556823864154494,0.8801801864236218,0.8587204813957214,XGBoost,81,1566216,4018,16.99288701864741,7.594786167144775,0.8584550619125366,0.85845506,0.8879174418811819,0.00026541948318481445,-0.003038107495334952
15,snowc,19,Extra Trees,19336,4018,15.649701543596692,6.357966872169618,0.8839775524876852,0.8839775417963387,0.9003388098541469,0.8841112852096558,XGBoost,81,1566216,4018,16.703913356921692,7.126597881317139,0.8678197860717773,0.8678198,0.8754139130930357,0.016291499137878418,-0.00013373272197059194
15,snowc,20,Extra Trees,19336,4018,15.322800430489435,5.982379522577239,0.8929685689573661,0.8929685758145114,0.9106771903156706,0.8905711770057678,XGBoost,81,1566216,4018,16.407415323197334,6.823809623718262,0.8772799968719482,0.87728,0.8832504011548787,0.01329118013381958,0.002397391951598271
15,snowc,21,Extra Trees,19336,4018,15.540887731260352,6.193191339574935,0.8888776151881473,0.8888776160776816,0.908851152495695,0.8873826265335083,XGBoost,81,1566216,4018,15.632891073796788,6.676718711853027,0.8875579833984375,0.887558,0.9095274343635552,-0.00017535686492919922,0.00149498865463904
15,snowc,22,Extra Trees,19336,4018,15.224165613401992,5.985570932036737,0.8948488187788894,0.8948488278308594,0.9157071829732374,0.8932846784591675,XGBoost,81,1566216,4018,15.217593421304592,6.616393089294434,0.8949396014213562,0.8949396,0.9160180363809524,-0.0016549229621887207,0.0015641403197219628
15,snowc,23,Extra Trees,19336,4018,14.807895565051243,5.810508107727213,0.901218092348702,0.9012181085211368,0.9209898710646776,0.9018764495849608,XGBoost,81,1566216,4018,14.713550078353054,6.242955684661865,0.9024728536605836,0.90247285,0.9219449151290984,-0.0005964040756227806,-0.0006583572362588441
15,snowc,24,Extra Trees,19336,4018,14.922972003978831,6.217893818192748,0.894581468534135,0.8945814591120591,0.9134894469016748,0.8943061828613281,XGBoost,81,1566216,4018,14.851065220501653,6.504446029663086,0.8955949544906616,0.89559495,0.9139773891338406,-0.001288771629333496,0.00027528567280687977
15,snowc,25,Extra Trees,19336,4018,16.509625103423115,7.27200513096722,0.8605399195725235,0.8605399081124041,0.884522751270153,0.8560773134231567,XGBoost,81,1566216,4018,16.67858511433196,7.637576103210449,0.857670783996582,0.8576708,0.878410939367263,-0.001593470573425293,0.004462606149366777
15,snowc,26,Extra Trees,19336,4018,15.04209911026712,5.749238858054677,0.898421275169262,0.8984212607352865,0.9210874423187728,0.8950387835502625,XGBoost,81,1566216,4018,14.67224627625285,5.9649577140808105,0.903355062007904,0.90335506,0.9224408173522296,-0.008316278457641602,0.003382491618999506
15,snowc,27,Extra Trees,19336,4018,15.3419047148425,6.1029508125321605,0.8924394244266284,0.8924394153872987,0.9141906142716136,0.8927040696144104,XGBoost,81,1566216,4018,14.750068793702129,6.1514105796813965,0.900577962398529,0.90057796,0.9287322968026456,-0.007873892784118652,-0.00026464518778201995
15,snowc,28,Extra Trees,19336,4018,15.691624953361206,6.187141779969126,0.8888586703626221,0.8888586677320156,0.910451529855371,0.8899166584014893,XGBoost,81,1566216,4018,15.09731514410913,6.349796772003174,0.8971180319786072,0.89711803,0.9219633620128516,-0.00720137357711792,-0.0010579880388671414
15,snowc,29,Extra Trees,19336,4018,15.326410386617605,5.786655940586875,0.8962975363201929,0.8962975365784666,0.9186686481159022,0.8980363607406616,XGBoost,81,1566216,4018,14.661146570101534,5.8803582191467285,0.9051048755645752,0.9051049,0.9202726833980948,-0.007068514823913574,-0.0017388244204686876
15,snowc,30,Extra Trees,19336,4018,12.874608899289097,5.038205991476254,0.9254866375934772,0.925486635460512,0.940121245502373,0.923160195350647,XGBoost,81,1566216,4018,13.25557030244149,5.715998649597168,0.9210116863250732,0.9210117,0.944046390897384,0.0021485090255737305,0.0023264422428301845
15,snowc,31,Extra Trees,19336,4018,13.58026357163065,5.136059555935424,0.9185333197004428,0.9185333082866256,0.935641315329343,0.911669671535492,XGBoost,81,1566216,4018,12.937928713269695,5.2085652351379395,0.9260576367378236,0.92605764,0.9376764076358994,-0.014387965202331543,0.006863648164950775
15,snowc,32,Extra Trees,19336,4018,14.657180450100904,5.975766359825504,0.9000667022645332,0.9000667132199099,0.9202212485049346,0.8985310196876526,XGBoost,81,1566216,4018,14.556382101597062,6.09837532043457,0.9014365077018738,0.9014365,0.9300967272045436,-0.0029054880142211914,0.001535682576880637
15,snowc,33,Extra Trees,19336,4018,14.724478827363056,5.955164493517843,0.8995372427286331,0.8995372450147525,0.916697550449427,0.8973246216773987,XGBoost,81,1566216,4018,14.453510869004448,6.009287357330322,0.9032007455825806,0.90320075,0.924689143334574,-0.005876123905181885,0.0022126210512344313
15,snowc,34,Extra Trees,19336,4018,14.209655235556465,5.507828604806038,0.9111642637129542,0.9111642621654692,0.9243356454771092,0.902579426765442,XGBoost,81,1566216,4018,13.878776517476975,5.669568061828613,0.9152532815933228,0.9152533,0.925276541949006,-0.012673854827880748,0.00858483694751222
15,snowc,35,Extra Trees,19336,4018,13.922102919395314,5.45427702314054,0.9147112864061702,0.9147112858405628,0.927284859163962,0.908456325531006,XGBoost,81,1566216,4018,13.58844409740428,5.591290473937988,0.9187504053115844,0.9187504,0.9289280070422608,-0.010294079780578391,0.006254960875164195
15,snowc,36,Extra Trees,19336,4018,14.11862146727129,5.70632896273097,0.9101413204661214,0.9101413286376676,0.9241255771849574,0.908780872821808,XGBoost,81,1566216,4018,13.99345517446376,5.827262878417969,0.9117275476455688,0.91172755,0.931398755625321,-0.0029466748237608753,0.0013604476443134228
15,snowc,37,Extra Trees,19336,4018,15.025143341027562,6.023431827549311,0.8979922594228534,0.8979922491961886,0.9181905690837912,0.8964312672615051,XGBoost,81,1566216,4018,15.023790439659516,6.3674468994140625,0.8980106115341187,0.8980106,0.921728292148443,-0.0015793442726135254,0.0015609921613483069
15,snowc,38,Extra Trees,19336,4018,15.030004421116102,6.131398937178012,0.8964838013903739,0.8964837953485805,0.9181461922928034,0.8980441689491272,XGBoost,81,1566216,4018,15.05993174584311,6.432472229003906,0.8960711359977722,0.89607114,0.9181653659114448,0.0019730329513549805,-0.0015603675587533283
15,snowc,39,Extra Trees,19336,4018,13.798600252936277,4.975809117649132,0.918314347735434,0.9183143558035854,0.9360666037594316,0.915635883808136,XGBoost,81,1566216,4018,13.265692289471565,5.322175025939941,0.9245020151138306,0.924502,0.941307681764814,-0.00886613130569458,0.0026784639272979804
15,snowc,40,Extra Trees,19336,4018,14.989849404171668,5.445099672216879,0.9038848882304092,0.9038848955613072,0.9253616191040096,0.9009034037590028,XGBoost,81,1566216,4018,14.840947515052106,5.930161952972412,0.9057849645614624,0.90578496,0.924805002746577,-0.004881560802459606,0.002981484471406448
15,snowc,41,Extra Trees,19336,4018,15.183405538103097,5.7221278558134205,0.8999833633494543,0.8999833654085954,0.9197984933108366,0.8989889621734619,XGBoost,81,1566216,4018,15.06433246276874,6.030630588531494,0.9015459418296814,0.90154594,0.9231755061646438,-0.0025569796562194824,0.0009944011759923654
15,snowc,42,Extra Trees,19336,4018,13.750590406251977,5.1870019481007885,0.9178971364423106,0.9178971319980108,0.933971528236464,0.914101243019104,XGBoost,81,1566216,4018,13.392876488081267,5.354414463043213,0.922113299369812,0.9221133,0.9419192221084872,-0.008012056350708008,0.003795893423206631
15,snowc,43,Extra Trees,19336,4018,12.328148297145452,4.505981693034873,0.9356070132963248,0.9356070107209236,0.9453325009699648,0.9299665689468384,XGBoost,81,1566216,4018,11.756478978573169,4.671727657318115,0.9414404630661012,0.94144046,0.9476079927248708,-0.011473894119262806,0.0056404443494864065
15,snowc,44,Extra Trees,19336,4018,12.046413113312967,4.1941867914207,0.9395092660744808,0.9395092649889448,0.9453543160860384,0.9357277154922484,XGBoost,81,1566216,4018,11.592098149254651,4.563122749328613,0.943985879421234,0.9439859,0.9420910614208576,-0.008258163928985596,0.003781550582232396
15,snowc,45,Extra Trees,19336,4018,12.03980943381848,4.2917569159507005,0.939268963615816,0.9392689602902072,0.9443870910450146,0.9334835410118104,XGBoost,81,1566216,4018,11.896037851013016,4.685222148895264,0.940710723400116,0.9407107,0.9412711214104376,-0.007227182388305553,0.005785422604005608
15,snowc,46,Extra Trees,19336,4018,12.290882316319832,4.5102542294428245,0.9364898088532568,0.936489808133942,0.9414856249255208,0.9343174695968628,XGBoost,81,1566216,4018,11.934831410860568,4.6892876625061035,0.9401161074638368,0.9401161,0.942072550849477,-0.005798637866973988,0.0021723392563940402
15,snowc,47,Extra Trees,19336,4018,14.052024622583902,5.500841881111899,0.9140940651922376,0.9140940802804474,0.9291585943389494,0.9116836190223694,XGBoost,81,1566216,4018,13.592596035790496,5.483095645904541,0.919619619846344,0.9196196,0.9395385410101608,-0.00793600082397461,0.0024104461698681856
15,snowc,48,Extra Trees,19336,4018,14.684422792236306,5.8420151919358645,0.9051352127859956,0.9051352095027074,0.9218009036933136,0.905832052230835,XGBoost,81,1566216,4018,14.322253239843617,5.822388172149658,0.9097568988800048,0.9097569,0.9335638710144236,-0.003924846649169811,-0.0006968394448393367
15,snowc,49,Extra Trees,19336,4018,15.025004276147165,6.204518959593311,0.8986533183602095,0.8986533359706191,0.9167401645869372,0.9004533886909485,XGBoost,81,1566216,4018,14.531262075767833,6.140904903411865,0.9052046537399292,0.90520465,0.929875301747172,-0.004751265048980713,-0.0018000703307390342
15,snowc,50,Extra Trees,19336,4018,15.381365676114545,6.494949640711067,0.8923818376290612,0.8923818316030416,0.915063901311494,0.8943159580230713,XGBoost,81,1566216,4018,14.740821180722302,6.426560878753662,0.9011585116386414,0.9011585,0.9247749365187324,-0.006842553615570068,-0.001934120394010086
15,snowc,51,Extra Trees,19336,4018,13.791848809103868,5.213407689744149,0.9185732765800444,0.9185732861414762,0.9307459570812436,0.9141206741333008,XGBoost,81,1566216,4018,13.543119726227976,5.534320831298828,0.9214837551116944,0.92148376,0.9372175017347988,-0.007363080978393666,0.004452602446743614
15,snowc,52,Extra Trees,19336,4018,13.610399591535364,5.231362832415824,0.9195163420936544,0.919516340677782,0.9327036947350736,0.9188430905342102,XGBoost,81,1566216,4018,13.555067988175583,5.513304710388184,0.9201694130897522,0.9201694,0.9389768758672852,-0.0013263225555419922,0.000673251559444199
15,snowc,53,Extra Trees,19336,4018,14.035362687677994,5.486109365998392,0.9141135650700654,0.9141135520229304,0.9295316273964864,0.9154092073440552,XGBoost,81,1566216,4018,13.9882703417299,5.684229373931885,0.9146889448165894,0.91468894,0.9351145548598366,0.0007202625274658203,-0.0012956422739898166
15,snowc,54,Extra Trees,19336,4018,14.617800961866378,5.6468532009120205,0.9076371384314832,0.9076371466567072,0.9234316697341952,0.9073807001113892,XGBoost,81,1566216,4018,14.537383198289376,5.871683120727539,0.9086505770683287,0.9086506,0.9293486222598132,-0.0012698769569395862,0.00025643832009403233
15,snowc,55,Extra Trees,19336,4018,13.522085902549984,5.056061135691972,0.9220375568355392,0.9220375555948293,0.934985241617912,0.9190821647644044,XGBoost,81,1566216,4018,13.264311349120476,5.354290008544922,0.924981653690338,0.92498165,0.9344385661247036,-0.005899488925933616,0.0029553920711348214
15,snowc,56,Extra Trees,19336,4018,12.449870359828116,4.7159575562583465,0.9339261452507452,0.933926149290144,0.941802577713802,0.9279862642288208,XGBoost,81,1566216,4018,11.951691984157712,4.833261013031006,0.9391081929206848,0.9391082,0.9451771676513367,-0.011121928691864014,0.0059398810219244425
15,snowc,57,Extra Trees,19336,4018,12.233075247011625,4.643144874125855,0.9359165901788866,0.935916589007095,0.9435907953762166,0.931239664554596,XGBoost,81,1566216,4018,11.825859467642829,4.832888603210449,0.9401119947433472,0.940112,0.9460204251486068,-0.00887233018875122,0.004676925624290673
