horizon_days,target,target_col,feature_group,rank,feature,MI_training,selected
15,snowc,snowc_h15,C_full_reanalysis_state,11,sshf_W,0.5552229696852731,False
15,snowc,snowc_h15,C_full_reanalysis_state,12,snowc_lag0,0.5516912538734307,False
15,snowc,snowc_h15,C_full_reanalysis_state,13,ssro_mm,0.5487486167893785,False
15,snowc,snowc_h15,C_full_reanalysis_state,14,sd_lag1,0.5411678505104733,False
15,snowc,snowc_h15,C_full_reanalysis_state,15,snowc_lag1,0.5313621881436132,False
15,snowc,snowc_h15,C_full_reanalysis_state,16,sd_lag3,0.5150341168806563,False
15,snowc,snowc_h15,C_full_reanalysis_state,17,snowc_lag3,0.5133137003561217,False
15,snowc,snowc_h15,C_full_reanalysis_state,18,e_mm,0.4855346441354751,False
15,snowc,snowc_h15,C_full_reanalysis_state,19,tsn_C,0.48467542990752754,False
15,snowc,snowc_h15,C_full_reanalysis_state,20,slhf_W,0.4745657784494348,False
15,snowc,snowc_h15,C_full_reanalysis_state,21,sd_lag7,0.46280934893333825,False
15,snowc,snowc_h15,C_full_reanalysis_state,22,snowc_lag7,0.4575049102603197,False
15,snowc,snowc_h15,C_full_reanalysis_state,23,ro_mm,0.42969589511841555,False
15,snowc,snowc_h15,C_full_reanalysis_state,24,sf_mm_lag1,0.3216897556457097,False
15,snowc,snowc_h15,C_full_reanalysis_state,25,sf_mm,0.32000254910163317,False
15,snowc,snowc_h15,C_full_reanalysis_state,26,sf_mm_lag3,0.3073149137988702,False
15,snowc,snowc_h15,C_full_reanalysis_state,27,d2m_C,0.3066727911883156,False
15,snowc,snowc_h15,C_full_reanalysis_state,28,ssrd_W,0.30126164807086653,False
15,snowc,snowc_h15,C_full_reanalysis_state,29,sro_mm,0.299797965805908,False
15,snowc,snowc_h15,C_full_reanalysis_state,30,sf_mm_lag7,0.29524065146940703,False
15,snowc,snowc_h15,C_full_reanalysis_state,31,strd_W,0.2171382486601594,False
15,snowc,snowc_h15,C_full_reanalysis_state,32,ws,0.20748144797474843,False
15,snowc,snowc_h15,C_full_reanalysis_state,33,sp_hPa,0.17029221431312536,False
15,snowc,snowc_h15,C_full_reanalysis_state,34,smlt_mm_lag1,0.10831337119742468,False
15,snowc,snowc_h15,C_full_reanalysis_state,35,smlt_mm_lag3,0.10364202771371378,False
15,snowc,snowc_h15,C_full_reanalysis_state,36,smlt_mm_lag7,0.09995912779160943,False
15,snowc,snowc_h15,C_full_reanalysis_state,37,tp_mm,0.08210048720101337,False
15,snowc,snowc_h15,C_full_reanalysis_state,38,tp_mm_lag1,0.07844689179693365,False
15,snowc,snowc_h15,C_full_reanalysis_state,39,tp_mm_lag3,0.07571006969927119,False
15,snowc,snowc_h15,C_full_reanalysis_state,40,tp_mm_lag7,0.0682972113803002,False
15,sd,sd_h15,A_atmosphere_energy,1,doy_cos,0.7696194922771369,True
15,sd,sd_h15,A_atmosphere_energy,2,doy_sin,0.7317137108173446,True
15,sd,sd_h15,A_atmosphere_energy,3,t2m_C,0.6842673094420322,True
15,sd,sd_h15,A_atmosphere_energy,4,sshf_W,0.6313669814153249,True
15,sd,sd_h15,A_atmosphere_energy,5,net_radiation_W,0.5781144780601455,True
15,sd,sd_h15,A_atmosphere_energy,6,e_mm,0.5418954589907585,True
15,sd,sd_h15,A_atmosphere_energy,7,slhf_W,0.5260585724210154,True
15,sd,sd_h15,A_atmosphere_energy,8,ssrd_W,0.3539025085972476,True
15,sd,sd_h15,A_atmosphere_energy,9,d2m_C,0.3098890191451238,True
15,sd,sd_h15,A_atmosphere_energy,10,sp_hPa,0.21565882961344585,True
15,sd,sd_h15,A_atmosphere_energy,11,strd_W,0.2130539966750904,True
15,sd,sd_h15,A_atmosphere_energy,12,ws,0.205145436604246,True
15,sd,sd_h15,A_atmosphere_energy,13,tp_mm,0.08251387953949685,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,1,sd_lag0,1.4108668590450915,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,2,sd_lag1,1.3836817303546258,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,3,sd_lag3,1.3471916521218787,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,4,sd_lag7,1.2488098708996764,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,5,doy_cos,0.7741811736287145,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,6,doy_sin,0.732109158853925,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,7,t2m_C_lag3,0.6907991130910522,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,8,t2m_C_lag7,0.6877376998676228,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,9,t2m_C,0.6846743495996366,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,10,t2m_C_lag1,0.6764293919025466,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,11,snowc_lag0,0.6576186206163048,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,12,snowc_lag1,0.6498929019063353,True
15,sd,sd_h15,B_atmosphere_snowfall_memory,13,snowc_lag3,0.6342302191555307,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,14,sshf_W,0.6316848015402261,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,15,snowc_lag7,0.5890329653296531,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,16,net_radiation_W,0.5782341568076239,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,17,e_mm,0.5411149211843567,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,18,slhf_W,0.5256435968839819,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,19,ssrd_W,0.35376444648013905,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,20,d2m_C,0.30949499677105496,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,21,sf_mm_lag3,0.2931032014499335,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,22,sf_mm,0.28622186595127186,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,23,sf_mm_lag1,0.28530690668529246,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,24,sf_mm_lag7,0.2728221025047093,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,25,sp_hPa,0.2151462860675215,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,26,strd_W,0.2132744649377747,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,27,ws,0.20537679411833132,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,28,smlt_mm_lag1,0.14151109941463602,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,29,smlt_mm_lag7,0.13750871213814087,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,30,smlt_mm_lag3,0.12642129557318516,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,31,tp_mm,0.0825923567117659,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,32,tp_mm_lag3,0.08255587293603384,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,33,tp_mm_lag1,0.08114587465603051,False
15,sd,sd_h15,B_atmosphere_snowfall_memory,34,tp_mm_lag7,0.07489133348530341,False
15,sd,sd_h15,C_full_reanalysis_state,1,sd_lag0,1.4044558339251143,True
15,sd,sd_h15,C_full_reanalysis_state,2,sd_lag1,1.3830206765685853,True
15,sd,sd_h15,C_full_reanalysis_state,3,sd_lag3,1.3548743354608392,True
15,sd,sd_h15,C_full_reanalysis_state,4,sd_lag7,1.245816026606204,True
15,sd,sd_h15,C_full_reanalysis_state,5,sde_mm,1.1343067444858281,True
15,sd,sd_h15,C_full_reanalysis_state,6,ssro_mm,1.0124256215763925,True
15,sd,sd_h15,C_full_reanalysis_state,7,rsn,0.9026574849653484,True
15,sd,sd_h15,C_full_reanalysis_state,8,ro_mm,0.8271165311344681,True
15,sd,sd_h15,C_full_reanalysis_state,9,doy_cos,0.7735388005443342,True
15,sd,sd_h15,C_full_reanalysis_state,10,doy_sin,0.7344144646468003,True
15,sd,sd_h15,C_full_reanalysis_state,11,t2m_C_lag3,0.6903492885260052,False
15,sd,sd_h15,C_full_reanalysis_state,12,t2m_C_lag7,0.6882612696919397,False
15,sd,sd_h15,C_full_reanalysis_state,13,t2m_C,0.6853165445042304,False
15,sd,sd_h15,C_full_reanalysis_state,14,t2m_C_lag1,0.6759798416875586,False
15,sd,sd_h15,C_full_reanalysis_state,15,snowc_lag0,0.6628077429959012,False
15,sd,sd_h15,C_full_reanalysis_state,16,snowc_lag1,0.6535868219501886,False
15,sd,sd_h15,C_full_reanalysis_state,17,snowc_lag3,0.6343715091257227,False
15,sd,sd_h15,C_full_reanalysis_state,18,sshf_W,0.631297590327561,False
15,sd,sd_h15,C_full_reanalysis_state,19,snowc_lag7,0.5853721832000911,False
15,sd,sd_h15,C_full_reanalysis_state,20,net_radiation_W,0.5783860086301109,False
15,sd,sd_h15,C_full_reanalysis_state,21,e_mm,0.5415163145945909,False
15,sd,sd_h15,C_full_reanalysis_state,22,slhf_W,0.52566761529852,False
15,sd,sd_h15,C_full_reanalysis_state,23,tsn_C,0.48019939005207046,False
15,sd,sd_h15,C_full_reanalysis_state,24,ssrd_W,0.35383112143302675,False
15,sd,sd_h15,C_full_reanalysis_state,25,d2m_C,0.3098817846188773,False
15,sd,sd_h15,C_full_reanalysis_state,26,sf_mm_lag3,0.2859129511694247,False
15,sd,sd_h15,C_full_reanalysis_state,27,sf_mm_lag1,0.2851659025915154,False
15,sd,sd_h15,C_full_reanalysis_state,28,sf_mm,0.27794631473923115,False
15,sd,sd_h15,C_full_reanalysis_state,29,sf_mm_lag7,0.26859411179245907,False
15,sd,sd_h15,C_full_reanalysis_state,30,sro_mm,0.2184208588367067,False
15,sd,sd_h15,C_full_reanalysis_state,31,sp_hPa,0.21576985350187705,False
15,sd,sd_h15,C_full_reanalysis_state,32,strd_W,0.2134399904485429,False
15,sd,sd_h15,C_full_reanalysis_state,33,ws,0.2051949607346808,False
15,sd,sd_h15,C_full_reanalysis_state,34,smlt_mm_lag1,0.1370148795927255,False
15,sd,sd_h15,C_full_reanalysis_state,35,smlt_mm_lag7,0.13578034003010586,False
15,sd,sd_h15,C_full_reanalysis_state,36,smlt_mm_lag3,0.13180083946224652,False
15,sd,sd_h15,C_full_reanalysis_state,37,tp_mm_lag3,0.08561463019733395,False
15,sd,sd_h15,C_full_reanalysis_state,38,tp_mm,0.08458152599782753,False
15,sd,sd_h15,C_full_reanalysis_state,39,tp_mm_lag1,0.0841701593404034,False
15,sd,sd_h15,C_full_reanalysis_state,40,tp_mm_lag7,0.07914008902890579,False
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,1,doy_sin,0.43613845462364775,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,2,doy_cos,0.42776997683277074,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,3,t2m_C,0.28450028908881464,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,4,sshf_W,0.23442067465888883,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,5,net_radiation_W,0.20162487917711402,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,6,e_mm,0.15452436380326517,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,7,slhf_W,0.13982978442485283,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,8,ssrd_W,0.07639960990763939,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,9,d2m_C,0.06698108861335506,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,10,ws,0.044031138858343866,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,11,strd_W,0.038687868413552096,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,12,tp_mm,0.020493233944757883,True
15,smlt_mm,smlt_mm_h15,A_atmosphere_energy,13,sp_hPa,0.014148649697297344,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,1,doy_sin,0.4359330654044733,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,2,doy_cos,0.4332218690966574,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,3,t2m_C,0.2844329682666835,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,4,sd_lag7,0.279243220647718,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,5,t2m_C_lag1,0.2720179662910063,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,6,t2m_C_lag3,0.2646475900780558,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,7,sd_lag0,0.26176254097191265,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,8,sd_lag3,0.25123721474216154,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,9,sd_lag1,0.24956643987423188,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,10,t2m_C_lag7,0.24538207322313355,True
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,11,sshf_W,0.2342627383740794,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,12,smlt_mm_lag1,0.20875305888785167,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,13,net_radiation_W,0.20181687697481898,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,14,smlt_mm_lag3,0.17853361808238155,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,15,e_mm,0.15513043502457613,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,16,snowc_lag0,0.14893740648991027,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,17,snowc_lag1,0.14414244855807823,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,18,slhf_W,0.14102942413009778,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,19,smlt_mm_lag7,0.1355465147321473,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,20,snowc_lag3,0.1312938410967508,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,21,snowc_lag7,0.1140173107673439,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,22,ssrd_W,0.0761242353719016,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,23,d2m_C,0.06668493817298682,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,24,ws,0.044269199248773816,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,25,strd_W,0.0392092882406434,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,26,sf_mm_lag1,0.02688242464427315,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,27,sf_mm,0.024593284444688557,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,28,sf_mm_lag3,0.023964750168717686,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,29,tp_mm_lag1,0.021609105562346187,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,30,tp_mm,0.019520033105143497,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,31,sf_mm_lag7,0.01846047724766553,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,32,tp_mm_lag3,0.017200870014041136,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,33,tp_mm_lag7,0.016806274748069505,False
15,smlt_mm,smlt_mm_h15,B_atmosphere_snowfall_memory,34,sp_hPa,0.014452463106900737,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,1,doy_sin,0.4389993477094656,True
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,2,doy_cos,0.4342579404372655,True
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,3,rsn,0.3516160922337246,True
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,4,t2m_C,0.2847553388317561,True
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,5,sd_lag7,0.2746403197726073,True
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,6,t2m_C_lag1,0.27184288547426405,True
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,7,t2m_C_lag3,0.2637577610450119,True
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,8,sd_lag3,0.26030070991734977,True
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,9,sd_lag0,0.2556713686618677,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,10,sd_lag1,0.25307771055848693,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,11,t2m_C_lag7,0.24481826901233994,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,12,sshf_W,0.2351121534028522,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,13,tsn_C,0.21032753372814117,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,14,net_radiation_W,0.20171796273324105,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,15,smlt_mm_lag1,0.19879354357270262,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,16,smlt_mm_lag3,0.18163214116178406,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,17,sde_mm,0.17303060463452447,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,18,sro_mm,0.1701068771134766,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,19,snowc_lag0,0.16543192692954634,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,20,e_mm,0.15497003978627433,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,21,ssro_mm,0.14433714599224068,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,22,snowc_lag1,0.14229408012320732,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,23,smlt_mm_lag7,0.14091528346496318,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,24,slhf_W,0.1407156582789657,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,25,snowc_lag3,0.13847125120186377,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,26,ro_mm,0.13599983278586514,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,27,snowc_lag7,0.11904883606175254,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,28,ssrd_W,0.07623974025508673,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,29,d2m_C,0.06632213042618496,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,30,ws,0.04383566066591982,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,31,strd_W,0.03858657809552568,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,32,tp_mm_lag1,0.027002472153951906,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,33,sf_mm_lag1,0.02683302555519873,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,34,sf_mm,0.02351873585291564,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,35,tp_mm,0.022836399364139837,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,36,sf_mm_lag3,0.020630796362326898,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,37,tp_mm_lag7,0.019330362662556055,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,38,sf_mm_lag7,0.01917700996730254,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,39,tp_mm_lag3,0.015908150097362572,False
15,smlt_mm,smlt_mm_h15,C_full_reanalysis_state,40,sp_hPa,0.014210360023483304,False
30,snowc,snowc_h30,A_atmosphere_energy,1,doy_sin,0.7284969736157851,True
30,snowc,snowc_h30,A_atmosphere_energy,2,doy_cos,0.720908728214579,True
30,snowc,snowc_h30,A_atmosphere_energy,3,net_radiation_W,0.6778233311793187,True
30,snowc,snowc_h30,A_atmosphere_energy,4,t2m_C,0.6092307684848741,True
30,snowc,snowc_h30,A_atmosphere_energy,5,sshf_W,0.4529580080385216,True
30,snowc,snowc_h30,A_atmosphere_energy,6,e_mm,0.426580529484168,True
30,snowc,snowc_h30,A_atmosphere_energy,7,slhf_W,0.4200410920942339,True
30,snowc,snowc_h30,A_atmosphere_energy,8,ssrd_W,0.4087087556784912,True
30,snowc,snowc_h30,A_atmosphere_energy,9,d2m_C,0.3400127862787734,False
30,snowc,snowc_h30,A_atmosphere_energy,10,strd_W,0.2482532045989263,False
30,snowc,snowc_h30,A_atmosphere_energy,11,ws,0.2071171510007197,False
30,snowc,snowc_h30,A_atmosphere_energy,12,sp_hPa,0.14516100904549312,False
30,snowc,snowc_h30,A_atmosphere_energy,13,tp_mm,0.0570868021358546,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,1,doy_sin,0.7303092438926022,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,2,doy_cos,0.7299324858237517,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,3,net_radiation_W,0.6780970796435959,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,4,t2m_C,0.6093888278879298,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,5,t2m_C_lag1,0.6075420472072892,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,6,t2m_C_lag3,0.5904516810352742,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,7,t2m_C_lag7,0.5521806200842416,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,8,sshf_W,0.45268518661376156,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,9,e_mm,0.4269157754025805,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,10,slhf_W,0.4205888141275196,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,11,ssrd_W,0.4084884497284431,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,12,sd_lag0,0.3820900351232286,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,13,snowc_lag0,0.37304435138691083,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,14,sd_lag1,0.37171707002296994,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,15,snowc_lag1,0.35761459515163807,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,16,sd_lag3,0.35029793398860853,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,17,d2m_C,0.3401000329115096,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,18,snowc_lag3,0.33231230998544703,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,19,sd_lag7,0.315370303679277,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,20,snowc_lag7,0.29554620445928403,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,21,sf_mm,0.2709389842565102,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,22,sf_mm_lag1,0.26251355100004137,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,23,sf_mm_lag3,0.25952436828642345,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,24,strd_W,0.24786618654701442,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,25,sf_mm_lag7,0.22704990267505298,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,26,ws,0.2066075048902576,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,27,sp_hPa,0.1444644555420922,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,28,smlt_mm_lag3,0.10303117439274523,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,29,smlt_mm_lag1,0.09096655468597792,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,30,smlt_mm_lag7,0.08945296778204614,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,31,tp_mm,0.06469007730749521,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,32,tp_mm_lag1,0.060269403478012684,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,33,tp_mm_lag3,0.05718095104290288,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,34,tp_mm_lag7,0.047850611602621385,False
30,snowc,snowc_h30,C_full_reanalysis_state,1,doy_sin,0.7277326939367326,True
30,snowc,snowc_h30,C_full_reanalysis_state,2,doy_cos,0.7200683494617657,True
30,snowc,snowc_h30,C_full_reanalysis_state,3,net_radiation_W,0.6774811502563107,True
30,snowc,snowc_h30,C_full_reanalysis_state,4,t2m_C,0.6096504828159652,True
30,snowc,snowc_h30,C_full_reanalysis_state,5,ssro_mm,0.6075900385228863,True
30,snowc,snowc_h30,C_full_reanalysis_state,6,t2m_C_lag1,0.6070310918845383,True
30,snowc,snowc_h30,C_full_reanalysis_state,7,t2m_C_lag3,0.5895951918502025,True
30,snowc,snowc_h30,C_full_reanalysis_state,8,t2m_C_lag7,0.5531653186291372,True
30,snowc,snowc_h30,C_full_reanalysis_state,9,rsn,0.544541680092113,True
30,snowc,snowc_h30,C_full_reanalysis_state,10,tsn_C,0.4827777606896122,True
30,snowc,snowc_h30,C_full_reanalysis_state,11,ro_mm,0.4678959149152302,True
30,snowc,snowc_h30,C_full_reanalysis_state,12,sshf_W,0.4534096917726753,True
30,snowc,snowc_h30,C_full_reanalysis_state,13,e_mm,0.4259041533725938,False
30,snowc,snowc_h30,C_full_reanalysis_state,14,slhf_W,0.419974983264753,False
30,snowc,snowc_h30,C_full_reanalysis_state,15,ssrd_W,0.4079660524035198,False
30,snowc,snowc_h30,C_full_reanalysis_state,16,sd_lag0,0.37611619208938585,False
30,snowc,snowc_h30,C_full_reanalysis_state,17,sde_mm,0.3758287027296614,False
30,snowc,snowc_h30,C_full_reanalysis_state,18,sd_lag1,0.3743047857673858,False
30,snowc,snowc_h30,C_full_reanalysis_state,19,snowc_lag0,0.3724648643785047,False
30,snowc,snowc_h30,C_full_reanalysis_state,20,snowc_lag1,0.3600018305869508,False
30,snowc,snowc_h30,C_full_reanalysis_state,21,sd_lag3,0.3515936053337798,False
30,snowc,snowc_h30,C_full_reanalysis_state,22,d2m_C,0.3403190602625745,False
30,snowc,snowc_h30,C_full_reanalysis_state,23,snowc_lag3,0.3378418399182328,False
30,snowc,snowc_h30,C_full_reanalysis_state,24,sd_lag7,0.31192776799126687,False
30,snowc,snowc_h30,C_full_reanalysis_state,25,snowc_lag7,0.2937035246137567,False
30,snowc,snowc_h30,C_full_reanalysis_state,26,sf_mm,0.27514281322782974,False
30,snowc,snowc_h30,C_full_reanalysis_state,27,sf_mm_lag1,0.26900654102924904,False
30,snowc,snowc_h30,C_full_reanalysis_state,28,sro_mm,0.25987494015553914,False
30,snowc,snowc_h30,C_full_reanalysis_state,29,sf_mm_lag3,0.25060777148554525,False
30,snowc,snowc_h30,C_full_reanalysis_state,30,strd_W,0.24718871689931632,False
30,snowc,snowc_h30,C_full_reanalysis_state,31,sf_mm_lag7,0.23189205795001477,False
30,snowc,snowc_h30,C_full_reanalysis_state,32,ws,0.20643433909546438,False
30,snowc,snowc_h30,C_full_reanalysis_state,33,sp_hPa,0.14420763361059308,False
30,snowc,snowc_h30,C_full_reanalysis_state,34,smlt_mm_lag1,0.09698741126445665,False
30,snowc,snowc_h30,C_full_reanalysis_state,35,smlt_mm_lag3,0.09602507265247517,False
30,snowc,snowc_h30,C_full_reanalysis_state,36,smlt_mm_lag7,0.09583105544721437,False
30,snowc,snowc_h30,C_full_reanalysis_state,37,tp_mm_lag3,0.06072165655469419,False
30,snowc,snowc_h30,C_full_reanalysis_state,38,tp_mm,0.0605303274474327,False
30,snowc,snowc_h30,C_full_reanalysis_state,39,tp_mm_lag1,0.05933957553821134,False
30,snowc,snowc_h30,C_full_reanalysis_state,40,tp_mm_lag7,0.04940686287082485,False
30,sd,sd_h30,A_atmosphere_energy,1,doy_cos,0.7807676262964023,True
