time;t2m_C;d2m_C;tsn_C;sp_hPa;ws;wd;snowc;sd;rsn;sde_mm;tp_mm;e_mm;sro_mm;ro_mm;ssro_mm;smlt_mm;sf_mm;ssr_W;ssrd_W;str_W;strd_W;slhf_W;sshf_W
1994-12-09;-12.429494;-17.460896;-21.600039;748.24603;0.8282147;99.617836;100.0;0.31559464;182.03546;1735.2295;0.016744105;0.011228025;0.0;0.14682114;0.14682859;0.0;0.013735145;800.42725;3099.2334;-880.7022;4310.8213;10.29;45.97889
1994-12-10;-13.607685;-18.435812;-21.236479;748.48175;1.1404767;41.099533;100.0;0.31563392;186.31866;1695.5973;0.008484243;0.011345372;0.0;0.14607608;0.14607608;0.0;0.007621944;821.66943;3104.2466;-978.325;4204.8564;10.494445;57.49889
1994-12-11;-10.832157;-17.093857;-20.980352;747.36646;0.7550757;164.27873;100.0;0.31566343;190.47264;1658.8541;0.00067353237;0.006943941;0.0;0.14531612;0.14533103;0.0;0.00024586916;826.0356;3046.2278;-934.6433;4280.069;7.0077777;61.353333
1994-12-12;-11.634757;-13.559193;-18.368208;745.13257;0.6170745;222.57013;100.0;0.31666076;193.53839;1637.0035;2.056563;0.022839755;0.0;0.14460087;0.14459342;0.0;2.0531006;489.87;1777.24;-56.1;5597.25;18.442223;0.29333332
1994-12-13;-9.98467;-11.563323;-14.455539;745.2238;0.7745549;252.13739;100.0;0.31801173;197.56573;1611.4908;0.5390346;0.0099390745;0.0;0.14387071;0.14386326;0.0;0.535585;711.9155;2600.1843;-459.65445;5450.149;9.396667;-31.673334
1994-12-14;-8.232513;-9.3185625;-11.557452;748.0938;0.7417744;233.9467;100.0;0.31930092;203.2184;1573.0387;1.3011796;0.013927929;0.0;0.14314055;0.143148;0.0;1.296442;438.12555;1588.1022;-181.70612;6018.077;11.755555;-28.25
1994-12-15;-6.1690726;-9.294599;-10.41293;748.8306;0.7368026;183.63295;100.0;0.3198646;210.49477;1521.5658;0.051915646;-0.003967434;0.0;0.1424402;0.1424402;0.0;0.051047653;814.29333;2929.359;-1074.2805;5023.0977;-0.3;-3.228889
1994-12-16;-7.663395;-9.4833;-12.038128;747.53345;0.7796772;163.39941;100.0;0.31991395;217.1546;1474.9349;0.028803945;0.0133458525;0.0;0.14173985;0.14173985;0.0;0.023175031;788.70447;2771.9878;-892.57947;5054.078;12.527778;-13.662222
1994-12-17;-7.2918725;-8.470043;-10.25726;744.395;0.96695966;244.48698;100.0;0.3219979;221.4645;1453.5726;9.545106;0.0210125;0.0;0.14105439;0.14105439;0.0;9.525348;455.09833;1581.5067;-51.15167;6324.903;17.21889;-17.36111
1994-12-18;-6.7104344;-7.678406;-7.1723633;744.9572;1.1080009;201.73666;100.0;0.33648297;218.12498;1542.3319;9.505203;-0.026915222;0.0;0.14036894;0.14037639;0.0;9.492766;440.44388;1815.1766;-239.13445;6328.664;-19.382778;-81.14445
1994-12-19;-6.9947357;-8.517568;-6.6212363;743.1104;0.56458116;129.52797;100.0;0.35021698;215.71385;1621.7448;26.726532;-0.03016647;0.0;0.13971329;0.13970584;0.0;26.721977;229.45111;951.44336;-278.155;6268.78;-22.983334;-39.45889
1994-12-20;-10.630578;-12.767906;-8.76741;745.14923;0.7682201;235.65675;100.0;0.36943245;209.46124;1765.1367;2.8771937;-0.06598979;0.0;0.13902783;0.13904274;0.0;2.8703027;534.7589;2310.3433;-823.87164;5323.9966;-49.69278;-108.66556
1994-12-21;-12.742091;-17.619553;-12.535239;750.73755;1.0299911;43.18266;100.0;0.37046537;216.82777;1710.2865;0.016510487;-0.067997724;0.0;0.13837218;0.13837963;0.0;0.01565367;700.9439;2954.088;-1417.7872;4233.7275;-50.67889;-105.48444
1994-12-22;-11.288585;-19.968103;-17.487204;750.4587;1.3248333;25.799278;100.0;0.37046722;222.06053;1669.6371;0.0008523463;-0.016150996;0.0;0.13773143;0.13773143;0.0;0.0;773.8078;3173.9211;-1326.04;3978.581;-10.077778;83.912224
1994-12-23;-9.119336;-17.114222;-17.397738;750.0508;1.092;105.0693;100.0;0.37072277;225.79718;1643.1478;0.30821562;-0.0091623515;0.0;0.13709068;0.13709068;0.0;0.30439347;688.2228;2757.01;-720.47;4833.9604;-4.941111;52.168888
1994-12-24;-12.324356;-15.75164;-16.983934;750.31683;1.4604813;11.586604;100.0;0.37081838;229.74315;1615.3564;0.0041413396;0.012316741;0.0;0.13644993;0.13645738;0.0;0.002425164;756.2183;2950.7056;-968.2978;4551.2617;11.692223;24.477777
1994-12-25;-13.510952;-17.850077;-18.281761;750.34296;1.5859146;12.504304;100.0;0.37085426;233.42674;1589.7623;0.0004351138;0.0126268715;0.0;0.13580918;0.13582408;0.0;7.4505806e-06;830.2489;3161.0867;-1295.6655;4008.389;11.91;69.37444
1994-12-26;-10.380315;-18.971197;-19.529118;749.7637;1.3543863;6.963745;100.0;0.37088522;236.54066;1569.0104;0.00085234636;0.00025425106;0.0;0.13521314;0.13521314;0.0;0.0;863.6117;3206.1023;-1130.0161;4143.0054;2.2233334;121.83889
1994-12-27;-6.651676;-19.256521;-17.595106;750.3086;0.8555739;242.75255;100.0;0.37098774;239.53871;1549.8453;0.20839252;-0.013187528;0.0;0.13460219;0.13460219;0.0;0.19615516;565.4106;2047.0856;-445.7261;5184.981;-9.055;94.33889
1994-12-28;-5.9368286;-16.782124;-15.250275;750.2156;0.5711798;198.48303;100.0;0.37147692;242.56476;1532.1859;1.4756774;-0.02463907;0.0;0.13399124;0.13400614;0.0;1.4141426;583.6078;2070.5266;-177.56833;5747.9824;-17.471111;39.086666
1994-12-29;-5.062256;-6.856655;-10.893105;749.1066;0.68502307;36.17025;100.0;0.37369034;244.8216;1526.9775;3.3079088;0.021634623;0.0;0.133425;0.1334101;0.0;3.2750256;414.5111;1491.8445;23.852777;6390.3477;17.731112;7.7244444
1994-12-30;-5.385176;-6.426309;-7.7300315;748.0302;0.60267514;102.3678;100.0;0.38119605;244.2591;1560.669;8.3048935;0.0034403056;0.0;0.13282895;0.1328215;0.0;8.196518;347.5711;1351.6566;-123.615;6447.9546;3.6755555;-28.632223
1994-12-31;-6.77593;-7.897288;-6.7596765;746.79834;0.7204401;166.27003;100.0;0.3854597;247.57127;1558.1055;2.0695806;-0.036409125;0.0;0.1322478;0.13224036;0.0;2.06073;454.81445;1814.6278;-374.71167;6162.1377;-26.822222;-69.88778
1995-01-01;-5.933085;-6.985353;-6.1360397;747.6154;1.1375855;214.23033;100.0;0.38799596;252.17445;1539.5508;2.4099529;-0.06055087;0.0;0.13166666;0.13166666;0.0;2.4065115;450.44556;1790.2222;-246.57167;6395.799;-45.714443;-89.23
1995-01-02;-3.652832;-4.816549;-4.928324;750.38104;0.6725037;137.13838;100.0;0.38993368;257.6735;1514.5264;0.85870326;-0.008335337;0.0;0.13110042;0.13109297;0.0;0.8491501;411.52112;1624.27;-451.30276;6278.5;-4.841111;-32.851112
1995-01-03;-2.5651348;-7.3499246;-6.086492;749.8569;1.2114865;35.589603;100.0;0.3901405;264.39062;1476.8473;0.0032037497;-0.0408981;0.0;0.13051927;0.13052672;0.0;0.0014901161;781.81;3029.3567;-1173.1888;5249.6577;-27.952223;0.19222222
1995-01-04;-0.7869161;-9.675456;-8.101491;750.71735;0.85454756;213.12956;100.0;0.39015886;269.84082;1446.6959;0.0;-0.03422983;0.0;0.12996793;0.12996048;0.0;0.0;840.9094;3177.1267;-1174.5183;5072.702;-22.756666;50.67889
1995-01-05;-2.7352295;-8.176564;-9.023702;751.8994;0.78124326;171.79742;100.0;0.3901881;274.3607;1423.2178;0.02579689;-0.0041322783;0.0;0.12940168;0.12940168;0.0;0.0039190054;837.775;3091.0532;-1055.3878;5148.882;-0.1;17.343334
1995-01-06;-3.7529805;-7.635366;-9.672597;754.35065;1.0456655;25.49367;100.0;0.39024863;278.3854;1402.7506;0.0050040116;0.015717931;0.0;0.12883544;0.12885779;0.0;0.0015720725;912.35834;3289.2778;-1266.8184;4831.303;15.305555;38.065556
1995-01-07;-4.9362082;-13.07;-10.405609;753.1319;0.9735229;139.03143;100.0;0.39028713;281.96484;1385.0098;0.19620359;-0.04187133;0.0;0.1283139;0.12830645;0.0;0.14317036;852.745;3003.2378;-1172.7117;4878.8;-29.067778;30.187778
1995-01-08;-3.7368672;-6.5646577;-9.130547;750.16846;0.48354742;207.82123;100.0;0.39323017;281.91245;1394.8568;2.8767138;0.011859462;0.0;0.12776256;0.12777;0.0;2.6996062;416.76;1497.7278;98.82333;6651.431;10.411111;-10.747778
1995-01-09;-4.433851;-7.5362115;-7.645742;748.2239;0.8179376;72.38993;100.0;0.39429498;284.87173;1385.2133;0.012193263;-0.024797395;0.0;0.12724102;0.12724102;0.0;0.011742115;853.49335;3083.8845;-1262.9211;5030.29;-15.821111;-33.455555
1995-01-10;-5.9566092;-7.288484;-8.692559;744.24976;0.88047856;231.54216;100.0;0.3974723;284.5996;1395.9147;9.445739;0.018345192;0.0;0.12670457;0.12671202;0.0;9.285837;497.69333;1789.6555;-227.43333;6195.7227;15.556666;-24.306667
1995-01-11;-6.559336;-7.7853813;-7.1465096;742.82764;1.0347226;219.0388;100.0;0.40535972;278.85025;1453.776;2.869282;-0.027256086;0.0;0.12618303;0.12619793;0.0;2.8564334;686.12836;2721.7578;-657.5611;5805.477;-18.637777;-83.57222
1995-01-12;-6.907261;-8.226528;-7.254832;744.60077;0.83591294;244.4767;100.0;0.40715858;281.30728;1448.3643;0.36967397;-0.038113445;0.0;0.1256764;0.1256764;0.0;0.36401302;612.58887;2421.3855;-811.345;5572.086;-27.353333;-69.48222
1995-01-13;-7.060459;-10.989755;-8.813544;748.46234;1.029447;146.82523;100.0;0.40724167;285.40073;1427.7344;0.0047862525;-0.049050897;0.0;0.12515485;0.12516975;0.0;0.0026412308;828.425;3198.321;-1199.3292;4941.6865;-34.77;-65.248886
1995-01-14;-6.025556;-11.947396;-10.933604;750.63525;1.0993868;45.31793;100.0;0.40725884;288.81314;1410.5631;0.0004351138;-0.018417835;0.0;0.124663115;0.124655664;0.0;0.0;920.9228;3468.47;-1385.305;4535.834;-10.627778;25.963333
1995-01-15;-3.6687672;-12.107647;-11.808636;750.2354;0.8316927;149.65437;100.0;0.40730837;291.6442;1396.9727;0.2729833;-0.03105402;0.0;0.124156475;0.124156475;0.0;0.25118142;933.50055;3431.709;-930.58057;5071.839;-20.501112;37.71
1995-01-16;-6.550194;-9.944613;-10.131433;743.2549;0.46485665;190.49434;100.0;0.4148916;283.0231;1464.9252;21.457005;-0.0033238903;0.0;0.12366474;0.123657286;0.0;21.428078;382.24112;1400.3822;-178.21445;6160.687;-1.7422222;-10.461111
1995-01-17;-8.56313;-10.008756;-8.802081;743.8134;1.0088121;185.36194;100.0;0.43114957;263.05957;1639.0381;4.15782;-0.057479367;0.0;0.123173;0.123173;0.0;4.1492395;584.9011;2480.2112;-382.05167;5980.9976;-42.69889;-114.80778
1995-01-18;-8.369771;-10.247501;-8.12227;747.0891;0.76704997;196.49182;100.0;0.43774185;259.8431;1683.309;10.096115;-0.04427787;0.0;0.12269616;0.12268871;0.0;10.088455;428.01056;1801.6244;-368.3939;6031.0645;-33.18778;-105.78667
1995-01-19;-9.55898;-11.840619;-8.994554;748.1789;0.89479655;220.09602;100.0;0.4486126;250.98988;1787.3129;5.7129173;-0.045049004;0.0;0.12220442;0.12220442;0.0;5.7077703;667.5417;2863.9355;-792.43555;5402.1177;-32.636665;-102.83
1995-01-20;-11.248754;-13.213738;-10.219997;747.12054;0.8096455;153.72905;100.0;0.45078698;254.25519;1774.4141;0.9037465;-0.06736815;0.0;0.121727586;0.121727586;0.0;0.88984895;717.245;3013.1978;-874.2961;5181.4854;-50.036667;-135.22556
1995-01-21;-11.85101;-15.923789;-12.434115;745.11847;0.8752671;60.632706;100.0;0.45118105;258.93198;1743.7744;0.018715858;-0.049438328;0.0;0.12125075;0.12125075;0.0;0.017508864;869.57666;3568.7957;-1395.169;4327.953;-35.47333;-102.865555
1995-01-22;-11.544116;-16.334116;-15.565837;746.5904;0.86027336;104.485016;100.0;0.45124868;262.74966;1718.6279;0.06464124;-0.015595928;0.0;0.12078881;0.12078881;0.0;0.064611435;932.0272;3727.0022;-1479.4244;3970.1677;-9.411111;-29.6
1995-01-23;-11.148884;-18.04849;-17.84303;747.1297;0.8876063;119.61747;100.0;0.45127425;265.73502;1699.2188;0.0008523463;-0.018240884;0.0;0.120311975;0.120319426;0.0;0.0;932.3589;3625.6577;-1296.0255;4043.361;-11.438889;14.892222
1995-01-24;-9.586648;-17.834654;-18.28626;747.2273;1.0684457;60.116085;100.0;0.45129094;268.32388;1682.7799;0.0012814989;-0.015510246;0.0;0.11986494;0.11985749;0.0;0.0;1005.93054;3813.8477;-1143.6589;4265.319;-8.97;52.283333
1995-01-25;-8.070309;-14.467834;-17.4901;745.93353;0.82690376;293.95163;100.0;0.4513192;270.8776;1666.9515;0.026285648;-0.006629154;0.0;0.119403005;0.119403005;0.0;0.02290681;1032.9672;3821.5823;-1078.3889;4439.993;-2.26;33.613335
1995-01-26;-8.636067;-10.079663;-14.879804;748.1831;0.6978391;167.06793;100.0;0.45174694;273.09537;1655.192;0.70478916;0.022726133;0.0;0.11895597;0.11895597;0.0;0.70052594;621.25055;2253.9;-37.99889;5990.1187;18.993334;-22.295555
1995-01-27;-7.2202606;-14.409366;-12.57685;750.30884;1.0690874;53.318165;100.0;0.45211145;276.10254;1638.9974;0.004673004;-0.04904531;0.0;0.118508935;0.118501484;0.0;0.0037960708;1070.3428;3826.7212;-1257.9606;4663.3745;-33.665554;-0.22
1995-01-28;-5.144114;-13.70218;-13.39121;749.3652;0.8249292;195.38383;100.0;0.4521251;279.48697;1618.9371;0.0004351138;-0.03412366;0.0;0.118047;0.11805445;0.0;0.0;1146.5089;4003.4233;-1385.0109;4408.5605;-22.443333;26.423334
1995-01-29;-6.7074523;-9.672151;-12.815173;748.96686;0.6625721;135.28925;100.0;0.4540576;280.5687;1618.6523;3.743726;0.009195879;0.0;0.117614865;0.117614865;0.0;3.7118866;791.60944;2738.6423;-360.53195;5752.3457;9.205556;-27.443333
1995-01-30;-4.1830955;-5.8481445;-9.304957;750.28033;0.5580368;286.91275;100.0;0.4560095;282.3278;1616.1703;0.12359023;-0.017460436;0.0;0.11718273;0.11717528;0.0;0.118326396;911.33167;3279.3767;-504.70612;5953.04;-10.101666;-68.931114
1995-01-31;-3.59315;-5.430613;-7.0165505;750.1426;0.6851259;153.06474;100.0;0.45650327;286.41992;1595.0521;0.9601116;-0.05821418;0.0;0.1167357;0.11674315;0.0;0.8872822;831.8361;2947.5034;-486.83554;6160.1924;-42.054443;-75.90444
1995-02-01;-3.510844;-5.4412627;-5.8084693;751.55255;0.7576213;120.33645;100.0;0.45709327;290.8877;1572.4283;0.081676245;-0.053592026;0.0;0.11628866;0.11630356;0.0;0.07713586;942.8345;3307.6755;-837.6161;5781.3657;-37.807777;-64.155556
1995-02-02;-4.0536904;-6.5824533;-5.8554244;749.2771;0.655079;106.62978;100.0;0.4571148;295.76236;1546.875;0.03399962;-0.07379055;0.0;0.11588633;0.11587888;0.0;0.030402094;954.2228;3272.9055;-951.98224;5622.1543;-53.304443;-83.48778
1995-02-03;-4.4608245;-5.676501;-5.4822235;746.0112;0.7993892;197.96626;100.0;0.4642763;293.11685;1582.2754;23.759163;-0.09620935;0.0;0.1154542;0.11544675;0.0;22.96882;756.91614;2568.3132;-330.5839;6435.8613;-72.72222;-138.30333
1995-02-04;-4.5053506;-6.909743;-4.4912057;741.451;0.9911878;143.56334;100.0;0.48277143;280.96646;1719.5231;1.6372442;-0.103630126;0.0;0.11500716;0.115029514;0.0;1.553338;881.3028;3723.0378;-906.5011;5757.755;-75.92;-141.72
1995-02-05;-5.120051;-6.5094934;-4.936802;737.345;1.2141219;115.797966;100.0;0.49565247;276.1901;1793.0094;19.743872;-0.06011501;0.0;0.11461973;0.11461228;0.0;19.596294;327.71832;1394.9044;-256.59222;6483.926;-45.52;-59.697777
1995-02-06;-7.2755113;-8.966256;-5.9707184;742.88715;0.78601503;194.91054;100.0;0.50384253;276.28516;1825.1953;1.017192;-0.13028458;0.0;0.1142025;0.1142025;0.0;1.0138378;797.19775;3379.2144;-794.2411;5696.8047;-98.02889;-180.13333
1995-02-07;-6.804934;-8.293918;-6.178159;742.20087;0.77814317;95.19416;100.0;0.5079239;278.45508;1822.8353;14.36761;-0.093869865;0.0;0.11378527;0.11379272;0.0;14.354385;529.2572;2195.7478;-338.9822;6261.9624;-71.25889;-127.42111
1995-02-08;-8.479594;-10.219089;-6.4590034;739.6396;0.96756107;197.5129;100.0;0.5303042;261.45053;2026.4893;15.145916;-0.16520452;0.0;0.113382936;0.113390386;0.0;15.132975;704.42725;3053.2922;-629.5514;5845.7954;-126.418335;-249.98
1995-02-09;-8.399728;-10.457488;-7.827587;744.0015;0.7981567;289.89713;100.0;0.5357902;263.3434;2036.499;0.23837388;-0.091630965;0.0;0.112980604;0.112980604;0.0;0.23153797;992.94275;4237.55;-1089.782;5200.2666;-66.49111;-170.03555
1995-02-10;-7.8352876;-10.581901;-9.2509985;747.2888;0.99211764;254.32727;100.0;0.5358564;269.98926;1986.4095;0.039970875;-0.055560842;0.0;0.11257827;0.11257082;0.0;0.03739074;1049.705;4361.871;-1202.0795;4935.4346;-38.23111;-111.26889
1995-02-11;-7.3617325;-12.4306;-10.387154;748.7781;1.1077361;57.51695;100.0;0.53586835;275.53287;1946.3705;0.0057697296;-0.07225759;0.0;0.11216104;0.11216849;0.0;0.002346933;1088.9967;4402.729;-1261.4467;4793.14;-50.837776;-80.454445
1995-02-12;-6.4830475;-12.006942;-11.601176;750.7325;1.4292064;22.066368;100.0;0.53588957;280.23276;1913.6963;0.0008583069;-0.03232062;0.0;0.11175871;0.11177361;0.0;0.0;1175.8883;4630.1064;-1429.6411;4500.813;-19.735556;-4.751111
1995-02-13;-6.8088403;-13.866753;-12.738194;750.70135;1.4343947;20.849245;100.0;0.535918;284.26987;1886.6781;0.0008583069;-0.04697591;0.0;0.11137128;0.11137128;0.0;0.0;1250.2339;4799.1924;-1590.2228;4207.9966;-30.795555;22.4
1995-02-14;-6.396605;-15.645572;-13.404414;747.33234;1.081644;44.29939;100.0;0.53595227;287.73926;1863.8102;0.3012551;-0.06560236;0.0;0.11096895;0.1109764;0.0;0.299111;1165.9889;4366.156;-999.2819;4901.641;-45.86889;-1.4155556
1995-02-15;-5.2350364;-8.058312;-10.257962;743.98724;1.1000595;30.024271;100.0;0.53858;288.8812;1864.7867;3.624189;-0.013411045;0.0;0.11058152;0.11058897;0.0;3.5848954;724.8322;2751.3;-153.83778;6307.0903;-7.5077777;-44.593334
1995-02-16;-4.4594626;-5.8590317;-7.291382;746.2419;0.63308144;82.68815;100.0;0.54312754;289.68686;1875.5289;4.432544;-0.03556162;0.0;0.11020899;0.11020899;0.0;4.3268986;714.55444;2800.9534;-295.7072;6353.2476;-24.766666;-95.80334
1995-02-17;-4.659607;-7.2364388;-6.0817466;748.60297;0.7583074;74.075874;100.0;0.54496837;293.6875;1857.0963;0.41584373;-0.107292086;0.0;0.10982156;0.10982901;0.0;0.41007623;984.05945;3836.9033;-967.35114;5592.242;-78.723335;-133.87334
1995-02-18;-5.8375955;-9.737969;-7.0551047;747.7321;0.98236465;57.272816;100.0;0.5450663;298.84634;1825.2767;0.007626124;-0.11985656;0.0;0.10943413;0.10944158;0.0;0.005479902;1226.8334;4674.817;-1306.3517;5074.182;-86.92889;-164.33112
1995-02-19;-6.2677712;-11.739349;-8.902608;748.65704;0.9723471;52.64993;100.0;0.5450567;303.20767;1798.4213;0.0015258783;-0.0781659;0.0;0.1090616;0.10905415;0.0;0.00024214387;1323.925;4919.3076;-1546.2894;4596.1045;-54.356667;-103.52889
1995-02-20;-3.5559185;-11.400912;-9.975739;749.23944;0.9184627;100.06597;100.0;0.5450589;306.8314;1777.7914;0.0008583069;-0.078597106;0.0;0.10867417;0.10867417;0.0;0.0;1386.3828;5024.931;-1382.8356;4768.661;-54.69;-34.905556
1995-02-21;-2.868103;-9.509155;-9.288707;748.16376;0.74848413;70.95729;100.0;0.5450621;310.2513;1758.1381;0.0017106531;-0.06552879;0.0;0.10829419;0.10829419;0.0;0.0;1243.7067;4404.8945;-1128.7683;5179.3877;-45.298332;-43.287777
1995-02-22;-4.5264587;-11.3793745;-9.111621;744.81537;0.77319336;92.83149;100.0;0.5450756;313.6237;1739.1357;0.04580617;-0.08391403;0.0;0.10791421;0.10792911;0.0;0.044938177;1106.4373;3828.2788;-1139.3306;5128.6357;-60.464443;-47.316666
1995-02-23;-6.5520225;-12.43235;-9.434617;743.94824;1.4206241;19.887392;100.0;0.5450398;316.8021;1721.3135;0.0071048737;-0.17770472;0.0;0.10755658;0.10755658;0.0;0.00622496;1409.0634;4774.792;-1436.8177;4752.3477;-132.40167;-82.07333
1995-02-24;-6.102534;-15.247586;-10.6774025;747.32544;1.1125668;61.93305;100.0;0.5449901;319.67773;1705.4037;0.0;-0.103594735;0.0;0.10718405;0.10718405;0.0;0.0;1613.5516;5347.3755;-1884.2794;4100.9473;-73.67111;-46.47333
1995-02-25;-6.1269736;-18.492687;-12.291869;747.8709;1.1225158;51.89445;100.0;0.5449735;322.13217;1692.2201;0.0;-0.10647625;0.0;0.106826425;0.10681152;0.0;0.0;1703.8005;5526.7954;-1984.7278;3837.1719;-76.007774;-8.326667
1995-02-26;-5.3507156;-20.106594;-12.920199;746.07587;1.0242308;130.04878;100.0;0.544942;324.28418;1681.1117;0.0008523463;-0.12182817;0.0;0.106438994;0.106446445;0.0;0.0;1721.0272;5466.0977;-1804.7711;4064.619;-88.164444;-5.152222
1995-02-27;-5.699229;-17.487413;-12.50501;747.8503;1.1333672;56.488636;100.0;0.54491156;326.35385;1670.695;0.00086050003;-0.056145713;0.0;0.10609627;0.10608882;0.0;0.0;1764.2911;5489.653;-1649.4739;4358.063;-41.212776;-34.976665
1995-02-28;-4.3285522;-14.711606;-11.52578;749.3566;1.1534029;54.08305;100.0;0.54489577;328.49414;1660.0342;0.0012932633;-0.04641339;0.0;0.10575354;0.10574609;0.0;0.0;1824.7728;5564.634;-1681.72;4429.1533;-33.531113;-34.65222
1995-03-01;-2.887024;-12.233387;-9.821683;747.6591;1.0403937;97.47962;100.0;0.54486185;330.78677;1648.4375;0.001344084;-0.08322671;0.0;0.105410814;0.10540336;0.0;5.9604645e-05;1483.6494;4437.6274;-1053.9022;5317.8936;-62.876667;-27.82
1995-03-02;-3.4520366;-10.685677;-8.397236;752.05176;1.0237848;51.232635;100.0;0.5448293;333.34277;1635.5795;0.0;-0.052592717;0.0;0.10506809;0.10506809;0.0;0.0;1911.5516;5605.3257;-1716.706;4615.386;-38.213333;-90.48111
1995-03-03;-2.944102;-13.005677;-7.881073;753.5022;1.0333055;71.69036;100.0;0.5447913;335.97754;1622.4365;0.00085234636;-0.09954721;0.0;0.10472536;0.10473281;0.0;0.0;1980.3872;5697.7915;-1845.3083;4502.0557;-74.90111;-65.67667
1995-03-04;-2.471466;-14.155678;-7.665161;752.3217;1.0496001;77.753654;100.0;0.5447189;338.58008;1609.4564;0.0025656144;-0.122684054;0.0;0.104397535;0.104390085;0.0;0.0;2050.65;5791.177;-1938.831;4413.2544;-93.01667;-53.883335
1995-03-05;-2.5884502;-12.912431;-7.432068;751.2763;1.0696236;50.23393;100.0;0.54464495;341.12207;1597.3715;0.0;-0.10746531;0.0;0.10406971;0.10406226;0.0;0.0;2110.2131;5851.491;-1934.7816;4462.031;-81.01;-58.924446
1995-03-06;-2.6993306;-11.010356;-6.490702;748.3128;0.9803253;72.297295;100.0;0.544564;343.68164;1585.5713;0.00016391277;-0.13333932;0.0;0.103741884;0.10373443;0.0;0.00012293458;2050.97;5585.3545;-1592.4475;4954.0024;-101.49;-92.585556
1995-03-07;-2.6019185;-7.1952515;-4.8595023;747.7408;0.75427204;182.77293;100.0;0.54457915;346.2627;1573.3236;1.4558971;-0.14978927;0.0;0.10341406;0.10340661;0.0;1.3511405;1858.7509;4972.336;-1191.3961;5538.3857;-115.09556;-153.61223
1995-03-08;-3.21639;-4.978292;-3.2934875;749.51807;0.9521282;195.75694;100.0;0.5504065;341.34927;1612.3861;3.8468719;-0.2646558;0.0;0.10307133;0.10306388;0.0;3.5964026;1476.55;4742.8477;-1050.7916;5799.799;-200.76555;-221.93222
1995-03-09;-2.6841125;-5.9670815;-3.1050415;749.3005;0.82901174;163.3498;100.0;0.5506022;344.73535;1598.3887;0.08839369;-0.29283947;0.0;0.102728605;0.102721155;0.0;0.0767;1728.9336;5400.29;-1140.4883;5737.2466;-220.76222;-221.18
1995-03-10;-2.6499226;-5.3747687;-2.637231;748.5764;0.85830474;123.320076;100.0;0.5505076;348.67838;1580.2408;0.03211166;-0.2984181;0.0;0.10238588;0.10237843;0.0;0.027053058;1777.012;5379.412;-1627.9344;5164.724;-225.50333;-208.95111
1995-03-11;-2.809255;-7.177572;-3.533615;748.23145;0.7760753;94.02935;100.0;0.5510561;351.6019;1568.2373;3.5528302;-0.28503034;0.0;0.10202825;0.1020357;0.0;3.1495616;1834.5006;5300.062;-1250.6923;5523.0356;-214.755;-157.96333
1995-03-12;-2.9400532;-3.6259663;-2.188717;744.4936;0.5919204;154.34087;100.0;0.5783488;324.13086;1783.5693;40.561596;-0.12589899;0.04300475;0.14470518;0.101707876;0.093299896;38.07003;509.7697;2112.3223;-205.59862;6829.5396;-96.422226;-170.56555
1995-03-13;-3.3083801;-6.509918;-2.4000766;744.93195;0.93532276;151.18227;100.0;0.6021872;307.67676;1960.5713;6.6098394;-0.24697185;0.012844801;0.1142323;0.10138005;0.10082126;6.344423;1363.815;5737.689;-1639.3353;5076.22;-183.76222;-237.74333
1995-03-14;-3.3588054;-7.7162576;-5.3947678;745.2308;0.89389414;80.42619;100.0;0.60266024;313.1393;1929.0771;0.0;-0.16117561;0.0;0.101044774;0.101044774;0.0;0.0;1583.7552;6125.4673;-1632.5009;4819.783;-116.30778;-194.60527
1995-03-15;-2.245636;-4.6162314;-5.2660775;744.01416;0.687295;216.41579;100.0;0.6040113;316.99478;1909.2611;3.0480623;-0.103045255;0.0;0.10071695;0.10071695;0.0;2.8222575;968.9525;3647.1328;-439.2475;6357.2837;-76.28445;-161.85333
1995-03-16;-2.5796916;-3.2166748;-3.4513614;740.5539;0.6423935;190.15651;100.0;0.61743516;311.95932;1980.3467;27.861595;-0.06268546;0.025644898;0.12604892;0.100404024;0.0;25.400259;565.98694;2202.033;-178.7736;6794.467;-46.863335;-120.51111
1995-03-17;-2.9761353;-3.9065654;-2.0193837;741.3339;0.9406585;192.45317;100.0;0.6398656;301.9518;2123.0876;4.7615857;-0.25216863;0.017538667;0.11762977;0.1000911;0.14055893;4.478812;1106.4991;4678.972;-624.3986;6406.31;-190.8511;-319.1678
1995-03-18;-1.9874471;-3.7981465;-1.6813965;745.07196;0.72810036;208.9884;100.0;0.64045614;309.72885;2072.7131;0.4893333;-0.2501402;0.01771003;0.11746585;0.099763274;0.17624535;0.42236224;1375.7397;5277.7;-825.39557;6239.3354;-187.22888;-257.35223
1995-03-19;-3.3319905;-4.2476096;-1.4912771;744.7316;0.80903894;149.66014;100.0;0.64462876;313.8226;2057.2917;5.6944966;-0.31596422;0.008240342;0.10769814;0.09945035;0.054195523;5.4224095;940.1075;3256.4832;-443.3136;6608.2954;-243.49556;-325.02667
1995-03-20;-2.272176;-8.38152;-1.4758492;748.1963;0.9964463;30.665817;100.0;0.646185;320.45215;2020.6705;0.011265277;-0.43058676;0.02194941;0.121071935;0.099129975;0.2106782;0.008691102;1895.238;6002.33;-1474.9573;5420.3755;-325.6011;-327.80222
