time;tp_mm;PET_mm;D_mm;PET_PM_mm;D_PM_mm;SPEI_PM_3;SPEI_PM_12;SPEI_PM_24;SPEI_3;SPEI_12;SPEI_24
2011-04-01;277.2819;27.323475999979152;249.95841486916146;27.323475999979152;249.95841486916146;0.8074261836268531;0.04851413379142704;0.30572949091460716;0.8074261836268531;0.04851413379142704;0.30572949091460716
2011-05-01;77.64812;72.66942834869666;4.978688716733032;72.66942834869666;4.978688716733032;0.7881045723613995;0.023104989309623198;0.35142526597577195;0.7881045723613995;0.023104989309623198;0.35142526597577195
2011-06-01;21.57447;125.1092290399408;-103.53475851992127;125.1092290399408;-103.53475851992127;0.8026608222176103;0.05511435204798118;0.2905152987230602;0.8026608222176103;0.05511435204798118;0.2905152987230602
2011-07-01;4.163893;132.3492915873558;-128.18539836454696;132.3492915873558;-128.18539836454696;0.08479037626492432;0.09766186379907078;0.28540684880694933;0.08479037626492432;0.09766186379907078;0.28540684880694933
2011-08-01;1.38634;120.74693042732426;-119.36059040523716;120.74693042732426;-119.36059040523716;0.18545806846448717;0.08725926521949327;0.28503532664240905;0.18545806846448717;0.08725926521949327;0.28503532664240905
2011-09-01;7.666474;80.49953479663012;-72.83306093112108;80.49953479663012;-72.83306093112108;0.21162018485029538;0.09421859155975992;0.2347811362369778;0.21162018485029538;0.09421859155975992;0.2347811362369778
2011-10-01;49.88811;46.54193931277508;3.346171801726875;46.54193931277508;3.346171801726875;0.1217269221093361;0.11424148310202029;0.2557465841867541;0.1217269221093361;0.11424148310202029;0.2557465841867541
2011-11-01;75.176476;5.436671824780628;69.73980370012171;5.436671824780628;69.73980370012171;0.029098415763966816;0.3855872320381807;0.16261317762565344;0.029098415763966816;0.3855872320381807;0.16261317762565344
2011-12-01;68.06243;5.002297922779359;63.060133412669856;5.002297922779359;63.060133412669856;-0.36012269793686;0.39585805711566463;0.03456083540675107;-0.36012269793686;0.39585805711566463;0.03456083540675107
2012-01-01;122.035614;2.835946554391545;119.19966745928033;2.835946554391545;119.19966745928033;-0.2870642963949901;0.38856273741934216;-0.22723535664295835;-0.2870642963949901;0.38856273741934216;-0.22723535664295835
2012-02-01;207.39963;5.648883474536364;201.7507442110105;5.648883474536364;201.7507442110105;0.2371467474029494;0.5503763017281507;0.0512543377002468;0.2371467474029494;0.5503763017281507;0.0512543377002468
2012-03-01;166.3289;8.934713614909544;157.39418958333263;8.934713614909544;157.39418958333263;0.39915927584262373;0.46167147792265706;0.11111773406603356;0.39915927584262373;0.46167147792265706;0.11111773406603356
2012-04-01;77.65227;36.935293842897856;40.71697361315683;36.935293842897856;40.71697361315683;0.14998737087494451;-0.11454727256032961;-0.08577426701648218;0.14998737087494451;-0.11454727256032961;-0.08577426701648218
2012-05-01;50.781937;91.91527973313077;-41.13334308762296;91.91527973313077;-41.13334308762296;-0.7080989919635269;-0.2644950392709257;-0.2535806897203893;-0.7080989919635269;-0.2644950392709257;-0.2535806897203893
2012-06-01;15.580609;125.03569636637478;-109.45508704478054;125.03569636637478;-109.45508704478054;-1.0383453979454587;-0.2775062812162826;-0.2396232988174176;-1.0383453979454587;-0.2775062812162826;-0.2396232988174176
2012-07-01;6.2479286;131.94140652970069;-125.69347791031592;131.94140652970069;-125.69347791031592;-0.600324756398641;-0.247546299861444;-0.19830573580168723;-0.600324756398641;-0.247546299861444;-0.19830573580168723
2012-08-01;1.2289873;123.81779357712838;-122.58880624096963;123.81779357712838;-122.58880624096963;-0.006454759707077708;-0.24149894288279508;-0.21317692717712244;-0.006454759707077708;-0.24149894288279508;-0.21317692717712244
2012-09-01;12.931918;84.72400228741428;-71.7920841431882;84.72400228741428;-71.7920841431882;0.2208442775021858;-0.24726001978727047;-0.2044260282066708;0.2208442775021858;-0.24726001978727047;-0.2044260282066708
2012-10-01;66.54129;47.88091725099818;18.660373032204944;47.88091725099818;18.660373032204944;0.2961358948545315;-0.21123936578171537;-0.13291491821425355;0.2961358948545315;-0.21123936578171537;-0.13291491821425355
2012-11-01;97.21156;17.39754988451901;79.81401322583255;17.39754988451901;79.81401322583255;0.23039566026928757;-0.16056709765719315;0.10004095574036487;0.23039566026928757;-0.16056709765719315;0.10004095574036487
